Id,crimes_count,region,year
12960,555,GM0788,2012JJ00
12966,500,GM0788,2013JJ00
12972,425,GM0788,2014JJ00
12978,435,GM0788,2015JJ00
12984,360,GM0788,2016JJ00
12990,410,GM0788,2017JJ00
12996,330,GM0788,2018JJ00
13002,305,GM0788,2019JJ00
13008,335,GM0788,2020JJ00
13026,13285,GM0392,2010JJ00
13032,13115,GM0392,2011JJ00
13038,11480,GM0392,2012JJ00
13044,11690,GM0392,2013JJ00
13050,10835,GM0392,2014JJ00
13056,10365,GM0392,2015JJ00
13062,9840,GM0392,2016JJ00
13068,8335,GM0392,2017JJ00
13074,8160,GM0392,2018JJ00
13080,8515,GM0392,2019JJ00
13086,8210,GM0392,2020JJ00
13092,7530,GM0392,2021JJ00
13098,8925,GM0392,2022JJ00
13104,470,GM0393,2010JJ00
13110,410,GM0393,2011JJ00
13116,405,GM0393,2012JJ00
13122,470,GM0393,2013JJ00
13128,390,GM0393,2014JJ00
13134,375,GM0393,2015JJ00
13140,385,GM0393,2016JJ00
13146,295,GM0393,2017JJ00
13152,255,GM0393,2018JJ00
13182,13470,GM0394,2010JJ00
13188,13675,GM0394,2011JJ00
13194,13280,GM0394,2012JJ00
13200,12745,GM0394,2013JJ00
13206,11945,GM0394,2014JJ00
13212,11620,GM0394,2015JJ00
13218,10220,GM0394,2016JJ00
13224,9415,GM0394,2017JJ00
13230,9150,GM0394,2018JJ00
13236,9220,GM0394,2019JJ00
13242,7450,GM0394,2020JJ00
13248,7895,GM0394,2021JJ00
13254,8365,GM0394,2022JJ00
13260,1700,GM1655,2010JJ00
13266,1680,GM1655,2011JJ00
13272,1670,GM1655,2012JJ00
13278,1370,GM1655,2013JJ00
13284,1370,GM1655,2014JJ00
13290,1175,GM1655,2015JJ00
13296,1145,GM1655,2016JJ00
13302,870,GM1655,2017JJ00
13308,940,GM1655,2018JJ00
13314,1180,GM1655,2019JJ00
13320,1100,GM1655,2020JJ00
13326,1110,GM1655,2021JJ00
13332,1090,GM1655,2022JJ00
13338,2560,GM0160,2010JJ00
13344,2645,GM0160,2011JJ00
13350,2505,GM0160,2012JJ00
13356,2260,GM0160,2013JJ00
13362,2070,GM0160,2014JJ00
13368,1895,GM0160,2015JJ00
13374,1680,GM0160,2016JJ00
13380,1595,GM0160,2017JJ00
13386,1635,GM0160,2018JJ00
13392,1695,GM0160,2019JJ00
13398,1625,GM0160,2020JJ00
13404,1610,GM0160,2021JJ00
13410,1665,GM0160,2022JJ00
13416,3155,GM0243,2010JJ00
13422,3165,GM0243,2011JJ00
13428,2715,GM0243,2012JJ00
13434,2555,GM0243,2013JJ00
13440,2225,GM0243,2014JJ00
13446,2180,GM0243,2015JJ00
13452,1985,GM0243,2016JJ00
13458,1645,GM0243,2017JJ00
13464,1475,GM0243,2018JJ00
13470,1930,GM0243,2019JJ00
13476,2070,GM0243,2020JJ00
13482,1825,GM0243,2021JJ00
13488,1795,GM0243,2022JJ00
13494,590,GM0523,2010JJ00
13500,635,GM0523,2011JJ00
13506,600,GM0523,2012JJ00
13512,560,GM0523,2013JJ00
13518,455,GM0523,2014JJ00
13524,460,GM0523,2015JJ00
13530,455,GM0523,2016JJ00
13536,430,GM0523,2017JJ00
13542,425,GM0523,2018JJ00
13548,440,GM0523,2019JJ00
13554,455,GM0523,2020JJ00
13560,470,GM0523,2021JJ00
13566,420,GM0523,2022JJ00
13572,790,GM0017,2010JJ00
13578,810,GM0017,2011JJ00
13584,1030,GM0017,2012JJ00
13590,805,GM0017,2013JJ00
13596,710,GM0017,2014JJ00
13602,745,GM0017,2015JJ00
13608,695,GM0017,2016JJ00
13614,575,GM0017,2017JJ00
13620,535,GM0017,2018JJ00
13650,655,GM0395,2010JJ00
13656,645,GM0395,2011JJ00
13662,655,GM0395,2012JJ00
13728,985,GM0072,2010JJ00
13734,895,GM0072,2011JJ00
13740,780,GM0072,2012JJ00
13746,800,GM0072,2013JJ00
13752,795,GM0072,2014JJ00
13758,690,GM0072,2015JJ00
13764,655,GM0072,2016JJ00
13770,495,GM0072,2017JJ00
13776,485,GM0072,2018JJ00
13782,510,GM0072,2019JJ00
13788,545,GM0072,2020JJ00
13794,440,GM0072,2021JJ00
13800,605,GM0072,2022JJ00
13806,560,GM0244,2010JJ00
13812,565,GM0244,2011JJ00
13818,450,GM0244,2012JJ00
13824,425,GM0244,2013JJ00
13830,320,GM0244,2014JJ00
13836,385,GM0244,2015JJ00
13842,340,GM0244,2016JJ00
13848,270,GM0244,2017JJ00
13854,230,GM0244,2018JJ00
13860,285,GM0244,2019JJ00
13866,305,GM0244,2020JJ00
13872,330,GM0244,2021JJ00
13878,345,GM0244,2022JJ00
13884,2035,GM0396,2010JJ00
13890,1830,GM0396,2011JJ00
13896,1850,GM0396,2012JJ00
13902,1865,GM0396,2013JJ00
13908,1760,GM0396,2014JJ00
13914,1785,GM0396,2015JJ00
13920,1370,GM0396,2016JJ00
13926,1315,GM0396,2017JJ00
13932,1125,GM0396,2018JJ00
13938,1290,GM0396,2019JJ00
13944,1290,GM0396,2020JJ00
13950,1355,GM0396,2021JJ00
13956,1375,GM0396,2022JJ00
13962,1510,GM0397,2010JJ00
13968,1475,GM0397,2011JJ00
13974,1415,GM0397,2012JJ00
13980,1760,GM0397,2013JJ00
13986,1245,GM0397,2014JJ00
13992,1190,GM0397,2015JJ00
13998,1090,GM0397,2016JJ00
14004,900,GM0397,2017JJ00
14010,895,GM0397,2018JJ00
14016,930,GM0397,2019JJ00
14022,1125,GM0397,2020JJ00
14028,1065,GM0397,2021JJ00
14034,1030,GM0397,2022JJ00
14040,860,GM0246,2010JJ00
14046,775,GM0246,2011JJ00
14052,685,GM0246,2012JJ00
14058,665,GM0246,2013JJ00
14064,580,GM0246,2014JJ00
14070,625,GM0246,2015JJ00
14076,465,GM0246,2016JJ00
14082,445,GM0246,2017JJ00
14088,410,GM0246,2018JJ00
14094,425,GM0246,2019JJ00
14100,440,GM0246,2020JJ00
14106,395,GM0246,2021JJ00
14112,425,GM0246,2022JJ00
14118,2360,GM0074,2010JJ00
14124,2650,GM0074,2011JJ00
14130,2325,GM0074,2012JJ00
14136,1930,GM0074,2013JJ00
14142,2145,GM0074,2014JJ00
14148,2130,GM0074,2015JJ00
14154,1920,GM0074,2016JJ00
14160,1695,GM0074,2017JJ00
14166,1615,GM0074,2018JJ00
14172,1860,GM0074,2019JJ00
14178,1870,GM0074,2020JJ00
14184,1550,GM0074,2021JJ00
14190,1690,GM0074,2022JJ00
14196,3415,GM0398,2010JJ00
14202,3625,GM0398,2011JJ00
14208,3485,GM0398,2012JJ00
14214,3415,GM0398,2013JJ00
14220,3205,GM0398,2014JJ00
14226,3030,GM0398,2015JJ00
14232,2810,GM0398,2016JJ00
14238,2350,GM0398,2017JJ00
14244,2190,GM0398,2018JJ00
14250,2475,GM0398,2019JJ00
14256,2595,GM0398,2020JJ00
14262,2260,GM0398,2021JJ00
14274,9570,GM0917,2010JJ00
14280,9615,GM0917,2011JJ00
14286,8430,GM0917,2012JJ00
14292,8205,GM0917,2013JJ00
14298,8105,GM0917,2014JJ00
14304,7215,GM0917,2015JJ00
14310,6945,GM0917,2016JJ00
14316,5895,GM0917,2017JJ00
14322,5660,GM0917,2018JJ00
14328,5615,GM0917,2019JJ00
14334,5090,GM0917,2020JJ00
14340,5135,GM0917,2021JJ00
14346,5910,GM0917,2022JJ00
14352,800,GM1658,2010JJ00
14358,700,GM1658,2011JJ00
14364,710,GM1658,2012JJ00
14370,760,GM1658,2013JJ00
14376,695,GM1658,2014JJ00
14382,570,GM1658,2015JJ00
14388,575,GM1658,2016JJ00
14394,435,GM1658,2017JJ00
14400,445,GM1658,2018JJ00
14406,445,GM1658,2019JJ00
14412,485,GM1658,2020JJ00
14418,510,GM1658,2021JJ00
14424,545,GM1658,2022JJ00
14430,1150,GM0399,2010JJ00
14436,1210,GM0399,2011JJ00
14442,1010,GM0399,2012JJ00
14448,955,GM0399,2013JJ00
14454,965,GM0399,2014JJ00
14460,980,GM0399,2015JJ00
14466,880,GM0399,2016JJ00
14472,770,GM0399,2017JJ00
14478,645,GM0399,2018JJ00
14484,615,GM0399,2019JJ00
14490,695,GM0399,2020JJ00
14496,710,GM0399,2021JJ00
14502,665,GM0399,2022JJ00
14508,4775,GM0400,2010JJ00
14514,4415,GM0400,2011JJ00
14520,4125,GM0400,2012JJ00
14526,4190,GM0400,2013JJ00
14532,4100,GM0400,2014JJ00
14538,3845,GM0400,2015JJ00
14544,3980,GM0400,2016JJ00
14550,3200,GM0400,2017JJ00
14556,2765,GM0400,2018JJ00
14562,3060,GM0400,2019JJ00
14568,3165,GM0400,2020JJ00
14574,3010,GM0400,2021JJ00
14580,3275,GM0400,2022JJ00
14586,1175,GM0163,2010JJ00
14592,1235,GM0163,2011JJ00
14598,1170,GM0163,2012JJ00
14604,1005,GM0163,2013JJ00
14610,875,GM0163,2014JJ00
14616,840,GM0163,2015JJ00
14622,770,GM0163,2016JJ00
14628,715,GM0163,2017JJ00
14634,755,GM0163,2018JJ00
14640,705,GM0163,2019JJ00
14646,795,GM0163,2020JJ00
14652,740,GM0163,2021JJ00
14658,815,GM0163,2022JJ00
14664,2090,GM0530,2010JJ00
14670,2245,GM0530,2011JJ00
14676,2100,GM0530,2012JJ00
14682,1845,GM0530,2013JJ00
14688,1810,GM0530,2014JJ00
14694,1835,GM0530,2015JJ00
14700,1680,GM0530,2016JJ00
14706,1510,GM0530,2017JJ00
14712,1385,GM0530,2018JJ00
14718,1395,GM0530,2019JJ00
14724,1475,GM0530,2020JJ00
14730,1460,GM0530,2021JJ00
14736,1485,GM0530,2022JJ00
14742,7455,GM0794,2010JJ00
14748,7220,GM0794,2011JJ00
14754,7190,GM0794,2012JJ00
14760,7320,GM0794,2013JJ00
14766,6800,GM0794,2014JJ00
14772,6510,GM0794,2015JJ00
14778,6060,GM0794,2016JJ00
14784,5370,GM0794,2017JJ00
14790,5200,GM0794,2018JJ00
14796,5290,GM0794,2019JJ00
14802,5090,GM0794,2020JJ00
14808,4875,GM0794,2021JJ00
14814,5380,GM0794,2022JJ00
14820,1040,GM0531,2010JJ00
14826,1200,GM0531,2011JJ00
14832,1095,GM0531,2012JJ00
14838,1100,GM0531,2013JJ00
14844,1060,GM0531,2014JJ00
14850,1035,GM0531,2015JJ00
14856,1065,GM0531,2016JJ00
14862,945,GM0531,2017JJ00
14868,1015,GM0531,2018JJ00
14874,1070,GM0531,2019JJ00
14880,1045,GM0531,2020JJ00
14886,955,GM0531,2021JJ00
14892,945,GM0531,2022JJ00
14898,5330,GM0164,2010JJ00
14904,5845,GM0164,2011JJ00
14910,5495,GM0164,2012JJ00
14916,5545,GM0164,2013JJ00
14922,4900,GM0164,2014JJ00
14928,4825,GM0164,2015JJ00
14934,4620,GM0164,2016JJ00
14940,4090,GM0164,2017JJ00
14946,4045,GM0164,2018JJ00
14952,3785,GM0164,2019JJ00
14958,3970,GM0164,2020JJ00
14964,3630,GM0164,2021JJ00
14970,3910,GM0164,2022JJ00
14976,14345,GM0796,2010JJ00
14982,13720,GM0796,2011JJ00
14988,12640,GM0796,2012JJ00
14994,12310,GM0796,2013JJ00
15000,11075,GM0796,2014JJ00
15006,11485,GM0796,2015JJ00
15012,10700,GM0796,2016JJ00
15018,9935,GM0796,2017JJ00
15024,8975,GM0796,2018JJ00
15030,9220,GM0796,2019JJ00
15036,9015,GM0796,2020JJ00
15042,8510,GM0796,2021JJ00
15048,8855,GM0796,2022JJ00
15054,840,GM0252,2010JJ00
15060,780,GM0252,2011JJ00
15066,800,GM0252,2012JJ00
15072,780,GM0252,2013JJ00
15078,685,GM0252,2014JJ00
15084,770,GM0252,2015JJ00
15090,735,GM0252,2016JJ00
15096,625,GM0252,2017JJ00
15102,565,GM0252,2018JJ00
15108,585,GM0252,2019JJ00
15114,570,GM0252,2020JJ00
15120,550,GM0252,2021JJ00
15126,555,GM0252,2022JJ00
15132,2015,GM0797,2010JJ00
15138,2075,GM0797,2011JJ00
15144,1865,GM0797,2012JJ00
15150,1825,GM0797,2013JJ00
15156,1645,GM0797,2014JJ00
15162,1670,GM0797,2015JJ00
15168,1510,GM0797,2016JJ00
15174,1420,GM0797,2017JJ00
15180,1245,GM0797,2018JJ00
15186,1205,GM0797,2019JJ00
15192,1465,GM0797,2020JJ00
15198,1330,GM0797,2021JJ00
15204,1270,GM0797,2022JJ00
15210,1165,GM0534,2010JJ00
15216,1240,GM0534,2011JJ00
15222,1300,GM0534,2012JJ00
15228,1025,GM0534,2013JJ00
15234,770,GM0534,2014JJ00
15240,810,GM0534,2015JJ00
15246,740,GM0534,2016JJ00
15252,770,GM0534,2017JJ00
15258,680,GM0534,2018JJ00
15264,740,GM0534,2019JJ00
15270,755,GM0534,2020JJ00
15276,665,GM0534,2021JJ00
15282,655,GM0534,2022JJ00
15288,695,GM0798,2010JJ00
15294,745,GM0798,2011JJ00
15300,705,GM0798,2012JJ00
15306,745,GM0798,2013JJ00
15312,765,GM0798,2014JJ00
15318,770,GM0798,2015JJ00
15324,575,GM0798,2016JJ00
15330,430,GM0798,2017JJ00
15336,500,GM0798,2018JJ00
15342,530,GM0798,2019JJ00
15348,470,GM0798,2020JJ00
15354,435,GM0798,2021JJ00
15360,735,GM0798,2022JJ00
15366,8070,GM0402,2010JJ00
15372,7345,GM0402,2011JJ00
15378,6905,GM0402,2012JJ00
15384,6195,GM0402,2013JJ00
15390,5630,GM0402,2014JJ00
15396,5430,GM0402,2015JJ00
15402,5120,GM0402,2016JJ00
15408,4850,GM0402,2017JJ00
15414,4310,GM0402,2018JJ00
15420,4720,GM0402,2019JJ00
15426,4580,GM0402,2020JJ00
15432,4005,GM0402,2021JJ00
15438,4100,GM0402,2022JJ00
15498,1980,GM1963,2019JJ00
15504,2300,GM1963,2020JJ00
15510,2390,GM1963,2021JJ00
15516,2150,GM1963,2022JJ00
15522,1275,GM1735,2010JJ00
15528,1370,GM1735,2011JJ00
15534,1340,GM1735,2012JJ00
15540,1295,GM1735,2013JJ00
15546,1165,GM1735,2014JJ00
15552,1050,GM1735,2015JJ00
15558,1045,GM1735,2016JJ00
15564,930,GM1735,2017JJ00
15570,895,GM1735,2018JJ00
15576,945,GM1735,2019JJ00
15582,870,GM1735,2020JJ00
15588,780,GM1735,2021JJ00
15594,945,GM1735,2022JJ00
15654,1135,GM1966,2019JJ00
15660,1250,GM1966,2020JJ00
15666,1200,GM1966,2021JJ00
15672,1115,GM1966,2022JJ00
15690,1560,GM1911,2012JJ00
15696,1575,GM1911,2013JJ00
15702,1395,GM1911,2014JJ00
15708,1360,GM1911,2015JJ00
15714,1250,GM1911,2016JJ00
15720,1100,GM1911,2017JJ00
15726,1040,GM1911,2018JJ00
15732,1130,GM1911,2019JJ00
15738,1370,GM1911,2020JJ00
15744,1155,GM1911,2021JJ00
15750,1205,GM1911,2022JJ00
15756,3820,GM0118,2010JJ00
15762,4020,GM0118,2011JJ00
15768,3480,GM0118,2012JJ00
15774,3035,GM0118,2013JJ00
15780,2790,GM0118,2014JJ00
15786,2745,GM0118,2015JJ00
15792,2540,GM0118,2016JJ00
15798,2205,GM0118,2017JJ00
15804,2190,GM0118,2018JJ00
15810,2330,GM0118,2019JJ00
15816,2385,GM0118,2020JJ00
15822,2085,GM0118,2021JJ00
15828,2260,GM0118,2022JJ00
15834,2120,GM0018,2010JJ00
15840,2160,GM0018,2011JJ00
15846,1870,GM0018,2012JJ00
15852,1950,GM0018,2013JJ00
15858,1670,GM0018,2014JJ00
15864,1545,GM0018,2015JJ00
15870,1420,GM0018,2016JJ00
15876,1180,GM0018,2017JJ00
15912,6300,GM0405,2010JJ00
15918,5980,GM0405,2011JJ00
15924,5525,GM0405,2012JJ00
15930,5345,GM0405,2013JJ00
15936,5060,GM0405,2014JJ00
15942,4825,GM0405,2015JJ00
15948,4350,GM0405,2016JJ00
15954,3095,GM0405,2017JJ00
15960,3235,GM0405,2018JJ00
15966,3495,GM0405,2019JJ00
15972,3790,GM0405,2020JJ00
15978,3100,GM0405,2021JJ00
15984,3410,GM0405,2022JJ00
15990,1725,GM1507,2010JJ00
15996,1810,GM1507,2011JJ00
16002,1835,GM1507,2012JJ00
16008,1800,GM1507,2013JJ00
16014,1520,GM1507,2014JJ00
16020,1605,GM1507,2015JJ00
16026,1440,GM1507,2016JJ00
16032,1295,GM1507,2017JJ00
16038,1395,GM1507,2018JJ00
16044,1340,GM1507,2019JJ00
16050,1455,GM1507,2020JJ00
16056,1430,GM1507,2021JJ00
16062,1455,GM1507,2022JJ00
16068,2085,GM0321,2010JJ00
16074,2045,GM0321,2011JJ00
16080,2005,GM0321,2012JJ00
16086,1905,GM0321,2013JJ00
16092,1910,GM0321,2014JJ00
16098,1720,GM0321,2015JJ00
16104,1795,GM0321,2016JJ00
16110,1615,GM0321,2017JJ00
16116,1560,GM0321,2018JJ00
16122,1465,GM0321,2019JJ00
16128,1710,GM0321,2020JJ00
16134,1515,GM0321,2021JJ00
16140,1370,GM0321,2022JJ00
16146,2320,GM0406,2010JJ00
16152,2525,GM0406,2011JJ00
16158,2215,GM0406,2012JJ00
16164,1975,GM0406,2013JJ00
16170,1745,GM0406,2014JJ00
16176,1955,GM0406,2015JJ00
16182,1850,GM0406,2016JJ00
16188,1485,GM0406,2017JJ00
16194,1410,GM0406,2018JJ00
16200,1490,GM0406,2019JJ00
16206,1315,GM0406,2020JJ00
16212,1225,GM0406,2021JJ00
16218,1150,GM0406,2022JJ00
16224,1210,GM0677,2010JJ00
16230,1370,GM0677,2011JJ00
16236,1055,GM0677,2012JJ00
16242,1070,GM0677,2013JJ00
16248,1155,GM0677,2014JJ00
16254,1120,GM0677,2015JJ00
16260,910,GM0677,2016JJ00
16266,830,GM0677,2017JJ00
16272,750,GM0677,2018JJ00
16278,840,GM0677,2019JJ00
16284,845,GM0677,2020JJ00
16290,900,GM0677,2021JJ00
16296,920,GM0677,2022JJ00
16302,2075,GM0353,2010JJ00
16308,1735,GM0353,2011JJ00
16314,1565,GM0353,2012JJ00
16320,1495,GM0353,2013JJ00
16326,1390,GM0353,2014JJ00
16332,1375,GM0353,2015JJ00
16338,1340,GM0353,2016JJ00
16344,1190,GM0353,2017JJ00
16350,1160,GM0353,2018JJ00
16356,1205,GM0353,2019JJ00
16362,1360,GM0353,2020JJ00
16368,1060,GM0353,2021JJ00
16374,1055,GM0353,2022JJ00
16380,1070,GM1884,2010JJ00
16386,1175,GM1884,2011JJ00
16392,1065,GM1884,2012JJ00
16398,915,GM1884,2013JJ00
16404,815,GM1884,2014JJ00
16410,870,GM1884,2015JJ00
16416,775,GM1884,2016JJ00
16422,755,GM1884,2017JJ00
16428,810,GM1884,2018JJ00
16434,705,GM1884,2019JJ00
16440,780,GM1884,2020JJ00
16446,865,GM1884,2021JJ00
16452,765,GM1884,2022JJ00
16458,2160,GM0166,2010JJ00
16464,2190,GM0166,2011JJ00
16470,2035,GM0166,2012JJ00
16476,1930,GM0166,2013JJ00
16482,1825,GM0166,2014JJ00
16488,1755,GM0166,2015JJ00
16494,1840,GM0166,2016JJ00
16500,1475,GM0166,2017JJ00
16506,1705,GM0166,2018JJ00
16512,1740,GM0166,2019JJ00
16518,1805,GM0166,2020JJ00
16524,1715,GM0166,2021JJ00
16530,1750,GM0166,2022JJ00
16536,385,GM0678,2010JJ00
16542,445,GM0678,2011JJ00
16548,400,GM0678,2012JJ00
16554,385,GM0678,2013JJ00
16560,270,GM0678,2014JJ00
16566,285,GM0678,2015JJ00
16572,305,GM0678,2016JJ00
16578,315,GM0678,2017JJ00
16584,300,GM0678,2018JJ00
16590,340,GM0678,2019JJ00
16596,340,GM0678,2020JJ00
16602,330,GM0678,2021JJ00
16608,355,GM0678,2022JJ00
16614,2920,GM0537,2010JJ00
16620,2565,GM0537,2011JJ00
16626,2520,GM0537,2012JJ00
16632,2480,GM0537,2013JJ00
16638,2105,GM0537,2014JJ00
16644,2205,GM0537,2015JJ00
16650,2055,GM0537,2016JJ00
16656,1860,GM0537,2017JJ00
16662,1785,GM0537,2018JJ00
16668,1705,GM0537,2019JJ00
16674,2035,GM0537,2020JJ00
16680,1920,GM0537,2021JJ00
16686,2460,GM0537,2022JJ00
16692,3520,GM0928,2010JJ00
16698,3900,GM0928,2011JJ00
16704,3815,GM0928,2012JJ00
16710,3255,GM0928,2013JJ00
16716,3245,GM0928,2014JJ00
16722,3090,GM0928,2015JJ00
16728,2945,GM0928,2016JJ00
16734,2685,GM0928,2017JJ00
16740,2495,GM0928,2018JJ00
16746,2485,GM0928,2019JJ00
16752,2675,GM0928,2020JJ00
16758,2390,GM0928,2021JJ00
16764,2480,GM0928,2022JJ00
16770,875,GM1598,2010JJ00
16776,985,GM1598,2011JJ00
16782,930,GM1598,2012JJ00
16788,950,GM1598,2013JJ00
16794,835,GM1598,2014JJ00
16800,815,GM1598,2015JJ00
16806,710,GM1598,2016JJ00
16812,605,GM1598,2017JJ00
16818,585,GM1598,2018JJ00
16824,630,GM1598,2019JJ00
16830,865,GM1598,2020JJ00
16836,795,GM1598,2021JJ00
16842,585,GM1598,2022JJ00
16848,325,GM0079,2010JJ00
16854,340,GM0079,2011JJ00
16860,315,GM0079,2012JJ00
16866,255,GM0079,2013JJ00
16872,285,GM0079,2014JJ00
16878,270,GM0079,2015JJ00
16884,270,GM0079,2016JJ00
16890,220,GM0079,2017JJ00
16896,265,GM0079,2018JJ00
16926,235,GM0588,2010JJ00
16932,310,GM0588,2011JJ00
16938,250,GM0588,2012JJ00
16944,220,GM0588,2013JJ00
16950,185,GM0588,2014JJ00
16956,205,GM0588,2015JJ00
16962,200,GM0588,2016JJ00
16968,315,GM0588,2017JJ00
16974,270,GM0588,2018JJ00
17004,1145,GM0542,2010JJ00
17010,1305,GM0542,2011JJ00
17016,1170,GM0542,2012JJ00
17022,1120,GM0542,2013JJ00
17028,915,GM0542,2014JJ00
17034,815,GM0542,2015JJ00
17040,800,GM0542,2016JJ00
17046,810,GM0542,2017JJ00
17052,670,GM0542,2018JJ00
17058,725,GM0542,2019JJ00
17064,740,GM0542,2020JJ00
17070,650,GM0542,2021JJ00
17076,645,GM0542,2022JJ00
17112,1590,GM1931,2015JJ00
17118,1520,GM1931,2016JJ00
17124,1425,GM1931,2017JJ00
17130,1105,GM1931,2018JJ00
17136,1290,GM1931,2019JJ00
17142,1630,GM1931,2020JJ00
17148,1635,GM1931,2021JJ00
17154,1555,GM1931,2022JJ00
17160,755,GM1659,2010JJ00
17166,795,GM1659,2011JJ00
17172,775,GM1659,2012JJ00
17178,880,GM1659,2013JJ00
17184,890,GM1659,2014JJ00
17190,755,GM1659,2015JJ00
17196,595,GM1659,2016JJ00
17202,605,GM1659,2017JJ00
17208,590,GM1659,2018JJ00
17214,620,GM1659,2019JJ00
17220,700,GM1659,2020JJ00
17226,665,GM1659,2021JJ00
17232,630,GM1659,2022JJ00
17310,2765,GM1982,2022JJ00
17316,655,GM1685,2010JJ00
17322,650,GM1685,2011JJ00
17328,620,GM1685,2012JJ00
17334,690,GM1685,2013JJ00
17340,600,GM1685,2014JJ00
17346,510,GM1685,2015JJ00
17352,495,GM1685,2016JJ00
17358,470,GM1685,2017JJ00
17364,525,GM1685,2018JJ00
17370,520,GM1685,2019JJ00
17376,565,GM1685,2020JJ00
17382,575,GM1685,2021JJ00
17394,2310,GM0882,2010JJ00
17400,2545,GM0882,2011JJ00
17406,2380,GM0882,2012JJ00
17412,2085,GM0882,2013JJ00
17418,2140,GM0882,2014JJ00
17424,1965,GM0882,2015JJ00
17430,1810,GM0882,2016JJ00
17436,1450,GM0882,2017JJ00
17442,1505,GM0882,2018JJ00
17448,1700,GM0882,2019JJ00
17454,1465,GM0882,2020JJ00
17460,1390,GM0882,2021JJ00
17466,1555,GM0882,2022JJ00
17472,520,GM0415,2010JJ00
17478,655,GM0415,2011JJ00
17484,570,GM0415,2012JJ00
17490,540,GM0415,2013JJ00
17496,500,GM0415,2014JJ00
17502,475,GM0415,2015JJ00
17508,495,GM0415,2016JJ00
17514,420,GM0415,2017JJ00
17520,395,GM0415,2018JJ00
17526,395,GM0415,2019JJ00
17532,480,GM0415,2020JJ00
17538,470,GM0415,2021JJ00
17544,465,GM0415,2022JJ00
17550,1265,GM0416,2010JJ00
17556,1375,GM0416,2011JJ00
17562,1215,GM0416,2012JJ00
17568,1325,GM0416,2013JJ00
17574,1120,GM0416,2014JJ00
17580,1120,GM0416,2015JJ00
17586,975,GM0416,2016JJ00
17592,880,GM0416,2017JJ00
17598,745,GM0416,2018JJ00
17604,780,GM0416,2019JJ00
17610,655,GM0416,2020JJ00
17616,570,GM0416,2021JJ00
17628,2510,GM1621,2010JJ00
17634,2695,GM1621,2011JJ00
17640,2645,GM1621,2012JJ00
17646,2470,GM1621,2013JJ00
17652,2320,GM1621,2014JJ00
17658,2315,GM1621,2015JJ00
17664,2330,GM1621,2016JJ00
17670,1905,GM1621,2017JJ00
17676,1790,GM1621,2018JJ00
17682,2125,GM1621,2019JJ00
17688,2110,GM1621,2020JJ00
17694,1935,GM1621,2021JJ00
17700,1920,GM1621,2022JJ00
17706,895,GM0417,2010JJ00
17712,720,GM0417,2011JJ00
17718,585,GM0417,2012JJ00
17724,615,GM0417,2013JJ00
17730,575,GM0417,2014JJ00
17736,545,GM0417,2015JJ00
17742,565,GM0417,2016JJ00
17748,485,GM0417,2017JJ00
17754,420,GM0417,2018JJ00
17760,515,GM0417,2019JJ00
17766,465,GM0417,2020JJ00
17772,480,GM0417,2021JJ00
17778,485,GM0417,2022JJ00
17784,885,GM0022,2010JJ00
17790,935,GM0022,2011JJ00
17796,755,GM0022,2012JJ00
17802,670,GM0022,2013JJ00
17808,695,GM0022,2014JJ00
17814,615,GM0022,2015JJ00
17820,645,GM0022,2016JJ00
17826,525,GM0022,2017JJ00
17832,430,GM0022,2018JJ00
17862,925,GM0545,2010JJ00
17868,975,GM0545,2011JJ00
17874,1005,GM0545,2012JJ00
17880,895,GM0545,2013JJ00
17886,870,GM0545,2014JJ00
17892,790,GM0545,2015JJ00
17898,850,GM0545,2016JJ00
17904,640,GM0545,2017JJ00
17910,650,GM0545,2018JJ00
17940,8765,GM0080,2010JJ00
17946,9040,GM0080,2011JJ00
17952,8620,GM0080,2012JJ00
17958,8595,GM0080,2013JJ00
17964,8655,GM0080,2014JJ00
17970,8330,GM0080,2015JJ00
17976,7570,GM0080,2016JJ00
17982,6565,GM0080,2017JJ00
17988,7050,GM0080,2018JJ00
17994,6560,GM0080,2019JJ00
18000,6310,GM0080,2020JJ00
18006,5885,GM0080,2021JJ00
18012,6795,GM0080,2022JJ00
18018,335,GM0081,2010JJ00
18024,325,GM0081,2011JJ00
18030,410,GM0081,2012JJ00
18036,305,GM0081,2013JJ00
18042,320,GM0081,2014JJ00
18048,225,GM0081,2015JJ00
18054,215,GM0081,2016JJ00
18060,170,GM0081,2017JJ00
18096,11340,GM0546,2010JJ00
18102,11425,GM0546,2011JJ00
18108,10385,GM0546,2012JJ00
18114,9855,GM0546,2013JJ00
18120,8980,GM0546,2014JJ00
18126,8155,GM0546,2015JJ00
18132,7635,GM0546,2016JJ00
18138,6875,GM0546,2017JJ00
18144,6390,GM0546,2018JJ00
18150,6765,GM0546,2019JJ00
18156,6180,GM0546,2020JJ00
18162,5600,GM0546,2021JJ00
18168,6470,GM0546,2022JJ00
18174,1690,GM0547,2010JJ00
18180,1570,GM0547,2011JJ00
18186,1365,GM0547,2012JJ00
18192,1225,GM0547,2013JJ00
18198,1025,GM0547,2014JJ00
18204,980,GM0547,2015JJ00
18210,960,GM0547,2016JJ00
18216,820,GM0547,2017JJ00
18222,735,GM0547,2018JJ00
18228,800,GM0547,2019JJ00
18234,1020,GM0547,2020JJ00
