region_code,period,population
GM0988,2006-03,48575.0
GM0988,2006-04,48577.0
GM0988,2006-05,48594.0
GM0988,2006-06,48591.0
GM0988,2006-07,48559.0
GM0988,2006-08,48550.0
GM0988,2006-09,48515.0
GM0988,2006-10,48526.0
GM0988,2006-11,48517.0
GM0988,2006-12,48484.0
GM0988,2007-01,48445.0
GM0988,2007-02,48430.0
GM0988,2007-03,48372.0
GM0988,2007-04,48359.0
GM0988,2007-05,48380.0
GM0988,2007-06,48382.0
GM0988,2007-07,48435.0
GM0988,2007-08,48432.0
GM0988,2007-09,48385.0
GM0988,2007-10,48367.0
GM0988,2007-11,48326.0
GM0988,2007-12,48305.0
GM0988,2008-01,48268.0
GM0988,2008-02,48254.0
GM0988,2008-03,48270.0
GM0988,2008-04,48251.0
GM0988,2008-05,48289.0
GM0988,2008-06,48316.0
GM0988,2008-07,48364.0
GM0988,2008-08,48378.0
GM0988,2008-09,48351.0
GM0988,2008-10,48316.0
GM0988,2008-11,48326.0
GM0988,2008-12,48332.0
GM0988,2009-01,48293.0
GM0988,2009-02,48277.0
GM0988,2009-03,48280.0
GM0988,2009-04,48314.0
GM0988,2009-05,48292.0
GM0988,2009-06,48326.0
GM0988,2009-07,48357.0
GM0988,2009-08,48366.0
GM0988,2009-09,48404.0
GM0988,2009-10,48466.0
GM0988,2009-11,48459.0
GM0988,2009-12,48456.0
GM0988,2010-01,48463.0
GM0988,2010-02,48467.0
GM0988,2010-03,48506.0
GM0988,2010-04,48561.0
GM0988,2010-05,48568.0
GM0988,2010-06,48588.0
GM0988,2010-07,48608.0
GM0988,2010-08,48599.0
GM0988,2010-09,48603.0
GM0988,2010-10,48591.0
GM0988,2010-11,48571.0
GM0988,2010-12,48563.0
GM0988,2011-01,48602.0
GM0988,2011-02,48613.0
GM0988,2011-03,48635.0
GM0988,2011-04,48616.0
GM0988,2011-05,48624.0
GM0988,2011-06,48625.0
GM0988,2011-07,48691.0
GM0988,2011-08,48668.0
GM0988,2011-09,48696.0
GM0988,2011-10,48693.0
GM0988,2011-11,48679.0
GM0988,2011-12,48668.0
GM0988,2012-01,48707.0
GM0988,2012-02,48729.0
GM0988,2012-03,48740.0
GM0988,2012-04,48694.0
GM0988,2012-05,48667.0
GM0988,2012-06,48678.0
GM0988,2012-07,48686.0
GM0988,2012-08,48650.0
GM0988,2012-09,48620.0
GM0988,2012-10,48611.0
GM0988,2012-11,48571.0
GM0988,2012-12,48587.0
GM0988,2013-01,48600.0
GM0988,2013-02,48596.0
GM0988,2013-03,48599.0
GM0988,2013-04,48591.0
GM0988,2013-05,48620.0
GM0988,2013-06,48645.0
GM0988,2013-07,48677.0
GM0988,2013-08,48690.0
GM0988,2013-09,48714.0
GM0988,2013-10,48708.0
GM0988,2013-11,48713.0
GM0988,2013-12,48721.0
GM0988,2014-01,48738.0
GM0988,2014-02,48736.0
GM0988,2014-03,48749.0
GM0988,2014-04,48791.0
GM0988,2014-05,48820.0
GM0988,2014-06,48841.0
GM0988,2014-07,48900.0
GM0988,2014-08,48874.0
GM0988,2014-09,48839.0
GM0988,2014-10,48861.0
GM0988,2014-11,48887.0
GM0988,2014-12,48914.0
GM0988,2015-01,48904.0
GM0988,2015-02,48930.0
GM0988,2015-03,48949.0
GM0988,2015-04,48913.0
GM0988,2015-05,48928.0
GM0988,2015-06,48950.0
GM0988,2015-07,49000.0
GM0988,2015-08,48968.0
GM0988,2015-09,48988.0
GM0988,2015-10,49023.0
GM0988,2015-11,49082.0
GM0988,2015-12,49100.0
GM0988,2016-01,49128.0
GM0988,2016-02,49412.0
GM0988,2016-03,49514.0
GM0988,2016-04,49642.0
GM0988,2016-05,49656.0
GM0988,2016-06,49558.0
GM0988,2016-07,49558.0
GM0988,2016-08,49511.0
GM0988,2016-09,49558.0
GM0988,2016-10,49576.0
GM0988,2016-11,49551.0
GM0988,2016-12,49574.0
GM0988,2017-01,49514.0
GM0988,2017-02,49477.0
GM0988,2017-03,49492.0
GM0988,2017-04,49488.0
GM0988,2017-05,49465.0
GM0988,2017-06,49544.0
GM0988,2017-07,49577.0
GM0988,2017-08,49645.0
GM0988,2017-09,49693.0
GM0988,2017-10,49755.0
GM0988,2017-11,49835.0
GM0988,2017-12,49855.0
GM0988,2018-01,49832.0
GM0988,2018-02,49820.0
GM0988,2018-03,49766.0
GM0988,2018-04,49728.0
GM0988,2018-05,49726.0
GM0988,2018-06,49731.0
GM0988,2018-07,49719.0
GM0988,2018-08,49835.0
GM0988,2018-09,49866.0
GM0988,2018-10,49843.0
GM0988,2018-11,49856.0
GM0988,2018-12,49842.0
GM0988,2019-01,49876.0
GM0988,2019-02,49878.0
GM0988,2019-03,49900.0
GM0988,2019-04,49983.0
GM0988,2019-05,50004.0
GM0988,2019-06,50062.0
GM0988,2019-07,50083.0
GM0988,2019-08,50150.0
GM0988,2019-09,50126.0
GM0988,2019-10,50088.0
GM0988,2019-11,50146.0
GM0988,2019-12,50105.0
GM0988,2020-01,50176.0
GM0988,2020-02,50193.0
GM0988,2020-03,50163.0
GM0988,2020-04,50189.0
GM0988,2020-05,50188.0
GM0988,2020-06,50165.0
GM0988,2020-07,50110.0
GM0988,2020-08,50096.0
GM0988,2020-09,50048.0
GM0988,2020-10,50059.0
GM0988,2020-11,50016.0
GM0988,2020-12,50011.0
GM0988,2021-01,50021.0
GM0988,2021-02,50008.0
GM0988,2021-03,49993.0
GM0988,2021-04,49986.0
GM0988,2021-05,50013.0
GM0988,2021-06,50027.0
GM0988,2021-07,50162.0
GM0988,2021-08,50206.0
GM0988,2021-09,50274.0
GM0988,2021-10,50263.0
GM0988,2021-11,50264.0
GM0988,2021-12,50346.0
GM0988,2022-01,50362.0
GM0988,2022-02,50352.0
GM0988,2022-03,50436.0
GM0988,2022-04,50491.0
GM0988,2022-05,50640.0
GM0988,2022-06,50642.0
GM0988,2022-07,50605.0
GM0988,2022-08,50683.0
GM0988,2022-09,50706.0
GM0988,2022-10,50795.0
GM0988,2022-11,50875.0
GM0988,2022-12,50872.0
GM0988,2023-01,50831.0
GM0988,2023-02,50786.0
GM0988,2023-03,50821.0
GM0988,2023-04,50853.0
GM0988,2023-05,50892.0
GM0988,2023-06,50926.0
GM0988,2023-07,50977.0
GM0988,2023-08,50983.0
GM0988,2023-09,51032.0
GM0457,2002-01,17940.0
GM0457,2002-02,17936.0
GM0457,2002-03,17903.0
GM0457,2002-04,17915.0
GM0457,2002-05,17924.0
GM0457,2002-06,17914.0
GM0457,2002-07,17889.0
GM0457,2002-08,17898.0
GM0457,2002-09,17930.0
GM0457,2002-10,17893.0
GM0457,2002-11,17906.0
GM0457,2002-12,17885.0
GM0457,2003-01,17892.0
GM0457,2003-02,17860.0
GM0457,2003-03,17840.0
GM0457,2003-04,17836.0
GM0457,2003-05,17827.0
GM0457,2003-06,17807.0
GM0457,2003-07,17809.0
GM0457,2003-08,17809.0
GM0457,2003-09,17811.0
GM0457,2003-10,17788.0
GM0457,2003-11,17801.0
GM0457,2003-12,17843.0
GM0457,2004-01,17811.0
GM0457,2004-02,17757.0
GM0457,2004-03,17695.0
GM0457,2004-04,17690.0
GM0457,2004-05,17695.0
GM0457,2004-06,17667.0
GM0457,2004-07,17711.0
GM0457,2004-08,17708.0
GM0457,2004-09,17685.0
GM0457,2004-10,17697.0
GM0457,2004-11,17676.0
GM0457,2004-12,17671.0
GM0457,2005-01,17704.0
GM0457,2005-02,17661.0
GM0457,2005-03,17643.0
GM0457,2005-04,17637.0
GM0457,2005-05,17599.0
GM0457,2005-06,17573.0
GM0457,2005-07,17538.0
GM0457,2005-08,17507.0
GM0457,2005-09,17520.0
GM0457,2005-10,17513.0
GM0457,2005-11,17511.0
GM0457,2005-12,17533.0
GM0457,2006-01,17551.0
GM0457,2006-02,17543.0
GM0457,2006-03,17561.0
GM0457,2006-04,17539.0
GM0457,2006-05,17541.0
GM0457,2006-06,17550.0
GM0457,2006-07,17545.0
GM0457,2006-08,17522.0
GM0457,2006-09,17529.0
GM0457,2006-10,17547.0
GM0457,2006-11,17545.0
GM0457,2006-12,17556.0
GM0457,2007-01,17560.0
GM0457,2007-02,17558.0
GM0457,2007-03,17559.0
GM0457,2007-04,17554.0
GM0457,2007-05,17541.0
GM0457,2007-06,17553.0
GM0457,2007-07,17549.0
GM0457,2007-08,17534.0
GM0457,2007-09,17536.0
GM0457,2007-10,17555.0
GM0457,2007-11,17550.0
GM0457,2007-12,17575.0
GM0457,2008-01,17575.0
GM0457,2008-02,17561.0
GM0457,2008-03,17561.0
GM0457,2008-04,17567.0
GM0457,2008-05,17548.0
GM0457,2008-06,17520.0
GM0457,2008-07,17501.0
GM0457,2008-08,17503.0
GM0457,2008-09,17473.0
GM0457,2008-10,17471.0
GM0457,2008-11,17538.0
GM0457,2008-12,17577.0
GM0457,2009-01,17576.0
GM0457,2009-02,17595.0
GM0457,2009-03,17579.0
GM0457,2009-04,17604.0
GM0457,2009-05,17605.0
GM0457,2009-06,17600.0
GM0457,2009-07,17610.0
GM0457,2009-08,17640.0
GM0457,2009-09,17635.0
GM0457,2009-10,17619.0
GM0457,2009-11,17635.0
GM0457,2009-12,17636.0
GM0457,2010-01,17681.0
GM0457,2010-02,17696.0
GM0457,2010-03,17699.0
GM0457,2010-04,17753.0
GM0457,2010-05,17767.0
GM0457,2010-06,17805.0
GM0457,2010-07,17841.0
GM0457,2010-08,17913.0
GM0457,2010-09,17939.0
GM0457,2010-10,17943.0
GM0457,2010-11,17977.0
GM0457,2010-12,17987.0
GM0457,2011-01,17949.0
GM0457,2011-02,17955.0
GM0457,2011-03,17968.0
GM0457,2011-04,17995.0
GM0457,2011-05,17997.0
GM0457,2011-06,18000.0
GM0457,2011-07,18005.0
GM0457,2011-08,17997.0
GM0457,2011-09,18015.0
GM0457,2011-10,18021.0
GM0457,2011-11,18026.0
GM0457,2011-12,18022.0
GM0457,2012-01,18015.0
GM0457,2012-02,18003.0
GM0457,2012-03,17987.0
GM0457,2012-04,17969.0
GM0457,2012-05,18009.0
GM0457,2012-06,18033.0
GM0457,2012-07,18049.0
GM0457,2012-08,18031.0
GM0457,2012-09,18038.0
GM0457,2012-10,18062.0
GM0457,2012-11,18122.0
GM0457,2012-12,18151.0
GM0457,2013-01,18194.0
GM0457,2013-02,18206.0
GM0457,2013-03,18231.0
GM0457,2013-04,18246.0
GM0457,2013-05,18249.0
GM0457,2013-06,18234.0
GM0457,2013-07,18248.0
GM0457,2013-08,18205.0
GM0457,2013-09,18190.0
GM0457,2013-10,18159.0
GM0457,2013-11,18177.0
GM0457,2013-12,18172.0
GM0457,2014-01,18226.0
GM0457,2014-02,18232.0
GM0457,2014-03,18255.0
GM0457,2014-04,18258.0
GM0457,2014-05,18243.0
GM0457,2014-06,18279.0
GM0457,2014-07,18283.0
GM0457,2014-08,18273.0
GM0457,2014-09,18337.0
GM0457,2014-10,18325.0
GM0457,2014-11,18344.0
GM0457,2014-12,18348.0
GM0457,2015-01,18346.0
GM0457,2015-02,18320.0
GM0457,2015-03,18347.0
GM0457,2015-04,18386.0
GM0457,2015-05,18387.0
GM0457,2015-06,18404.0
GM0457,2015-07,18423.0
GM0457,2015-08,18410.0
GM0457,2015-09,18442.0
GM0457,2015-10,18476.0
GM0457,2015-11,18526.0
GM0457,2015-12,18572.0
GM0457,2016-01,18593.0
GM0457,2016-02,18612.0
GM0457,2016-03,18634.0
GM0457,2016-04,18646.0
GM0457,2016-05,18623.0
GM0457,2016-06,18639.0
GM0457,2016-07,18626.0
GM0457,2016-08,18624.0
GM0457,2016-09,18639.0
GM0457,2016-10,18677.0
GM0457,2016-11,18706.0
GM0457,2016-12,18751.0
GM0457,2017-01,18776.0
GM0457,2017-02,18815.0
GM0457,2017-03,18831.0
GM0457,2017-04,18850.0
GM0457,2017-05,18854.0
GM0457,2017-06,18896.0
GM0457,2017-07,18948.0
GM0457,2017-08,18984.0
GM0457,2017-09,19040.0
GM0457,2017-10,19083.0
GM0457,2017-11,19113.0
GM0457,2017-12,19147.0
GM0457,2018-01,19202.0
GM0457,2018-02,19235.0
GM0457,2018-03,19220.0
GM0457,2018-04,19254.0
GM0457,2018-05,19297.0
GM0457,2018-06,19303.0
GM0457,2018-07,19281.0
GM0457,2018-08,19283.0
GM0457,2018-09,19304.0
GM0457,2018-10,19307.0
GM0457,2018-11,19299.0
GM0457,2018-12,19334.0
GM0457,2019-01,19338.0
GM0457,2019-02,19306.0
GM0457,2019-03,19353.0
GM0457,2019-04,19407.0
GM0457,2019-05,19379.0
GM0457,2019-06,19426.0
GM0457,2019-07,19464.0
GM0457,2019-08,19499.0
GM0457,2019-09,19531.0
GM0457,2019-10,19601.0
GM0457,2019-11,19675.0
GM0457,2019-12,19738.0
GM0457,2020-01,19860.0
GM0457,2020-02,19909.0
GM0457,2020-03,19947.0
GM0457,2020-04,19972.0
GM0457,2020-05,20015.0
GM0457,2020-06,20103.0
GM0457,2020-07,20218.0
GM0457,2020-08,20343.0
GM0457,2020-09,20428.0
GM0457,2020-10,20463.0
GM0457,2020-11,20455.0
GM0457,2020-12,20445.0
GM0457,2021-01,20457.0
GM0457,2021-02,20470.0
GM0457,2021-03,20512.0
GM0457,2021-04,20504.0
GM0457,2021-05,20536.0
GM0457,2021-06,20550.0
GM0457,2021-07,20602.0
GM0457,2021-08,20683.0
GM0457,2021-09,20746.0
GM0457,2021-10,20737.0
GM0457,2021-11,20754.0
GM0457,2021-12,20766.0
GM0457,2022-01,
GM0457,2022-02,
GM0457,2022-03,
GM0457,2022-04,
GM0457,2022-05,
GM0457,2022-06,
GM0457,2022-07,
GM0457,2022-08,
GM0457,2022-09,
GM0457,2022-10,
GM0457,2022-11,
GM0457,2022-12,
GM0457,2023-01,
GM0457,2023-02,
GM0457,2023-03,
GM0457,2023-04,
GM0457,2023-05,
GM0457,2023-06,
GM0457,2023-07,
GM0457,2023-08,
GM0457,2023-09,
GM0292,2002-01,6727.0
GM0292,2002-02,6737.0
GM0292,2002-03,6741.0
GM0292,2002-04,6733.0
GM0292,2002-05,6746.0
GM0292,2002-06,6757.0
GM0292,2002-07,6759.0
GM0292,2002-08,6755.0
GM0292,2002-09,6752.0
GM0292,2002-10,6753.0
GM0292,2002-11,6752.0
GM0292,2002-12,6771.0
GM0292,2003-01,6758.0
GM0292,2003-02,6757.0
GM0292,2003-03,6757.0
GM0292,2003-04,6752.0
GM0292,2003-05,6751.0
GM0292,2003-06,6756.0
GM0292,2003-07,6755.0
GM0292,2003-08,6771.0
GM0292,2003-09,6769.0
GM0292,2003-10,6770.0
GM0292,2003-11,6763.0
GM0292,2003-12,6757.0
GM0292,2004-01,6745.0
GM0292,2004-02,6746.0
GM0292,2004-03,6744.0
GM0292,2004-04,6755.0
GM0292,2004-05,6766.0
GM0292,2004-06,6774.0
GM0292,2004-07,6772.0
GM0292,2004-08,6782.0
GM0292,2004-09,6781.0
GM0292,2004-10,6770.0
GM0292,2004-11,6765.0
GM0292,2004-12,6803.0
GM0292,2005-01,
GM0292,2005-02,
GM0292,2005-03,
GM0292,2005-04,
GM0292,2005-05,
GM0292,2005-06,
GM0292,2005-07,
GM0292,2005-08,
GM0292,2005-09,
GM0292,2005-10,
GM0292,2005-11,
GM0292,2005-12,
GM0292,2006-01,
GM0292,2006-02,
GM0292,2006-03,
GM0292,2006-04,
GM0292,2006-05,
GM0292,2006-06,
GM0292,2006-07,
GM0292,2006-08,
GM0292,2006-09,
GM0292,2006-10,
GM0292,2006-11,
GM0292,2006-12,
GM0292,2007-01,
GM0292,2007-02,
GM0292,2007-03,
GM0292,2007-04,
GM0292,2007-05,
GM0292,2007-06,
GM0292,2007-07,
GM0292,2007-08,
GM0292,2007-09,
GM0292,2007-10,
GM0292,2007-11,
GM0292,2007-12,
GM0292,2008-01,
GM0292,2008-02,
GM0292,2008-03,
GM0292,2008-04,
GM0292,2008-05,
GM0292,2008-06,
GM0292,2008-07,
GM0292,2008-08,
GM0292,2008-09,
GM0292,2008-10,
GM0292,2008-11,
GM0292,2008-12,
GM0292,2009-01,
GM0292,2009-02,
GM0292,2009-03,
GM0292,2009-04,
GM0292,2009-05,
GM0292,2009-06,
GM0292,2009-07,
GM0292,2009-08,
GM0292,2009-09,
GM0292,2009-10,
GM0292,2009-11,
GM0292,2009-12,
GM0292,2010-01,
GM0292,2010-02,
GM0292,2010-03,
GM0292,2010-04,
GM0292,2010-05,
GM0292,2010-06,
GM0292,2010-07,
GM0292,2010-08,
GM0292,2010-09,
GM0292,2010-10,
GM0292,2010-11,
GM0292,2010-12,
GM0292,2011-01,
GM0292,2011-02,
GM0292,2011-03,
GM0292,2011-04,
GM0292,2011-05,
GM0292,2011-06,
GM0292,2011-07,
GM0292,2011-08,
GM0292,2011-09,
GM0292,2011-10,
GM0292,2011-11,
GM0292,2011-12,
GM0292,2012-01,
GM0292,2012-02,
GM0292,2012-03,
GM0292,2012-04,
GM0292,2012-05,
GM0292,2012-06,
GM0292,2012-07,
GM0292,2012-08,
GM0292,2012-09,
GM0292,2012-10,
GM0292,2012-11,
GM0292,2012-12,
GM0292,2013-01,
GM0292,2013-02,
GM0292,2013-03,
GM0292,2013-04,
GM0292,2013-05,
GM0292,2013-06,
GM0292,2013-07,
GM0292,2013-08,
GM0292,2013-09,
GM0292,2013-10,
GM0292,2013-11,
GM0292,2013-12,
GM0292,2014-01,
GM0292,2014-02,
GM0292,2014-03,
GM0292,2014-04,
GM0292,2014-05,
GM0292,2014-06,
GM0292,2014-07,
GM0292,2014-08,
GM0292,2014-09,
GM0292,2014-10,
GM0292,2014-11,
GM0292,2014-12,
GM0292,2015-01,
GM0292,2015-02,
GM0292,2015-03,
GM0292,2015-04,
GM0292,2015-05,
GM0292,2015-06,
GM0292,2015-07,
GM0292,2015-08,
GM0292,2015-09,
GM0292,2015-10,
GM0292,2015-11,
GM0292,2015-12,
GM0292,2016-01,
GM0292,2016-02,
GM0292,2016-03,
GM0292,2016-04,
GM0292,2016-05,
GM0292,2016-06,
GM0292,2016-07,
GM0292,2016-08,
GM0292,2016-09,
GM0292,2016-10,
GM0292,2016-11,
GM0292,2016-12,
GM0292,2017-01,
GM0292,2017-02,
GM0292,2017-03,
GM0292,2017-04,
GM0292,2017-05,
GM0292,2017-06,
GM0292,2017-07,
GM0292,2017-08,
GM0292,2017-09,
GM0292,2017-10,
GM0292,2017-11,
GM0292,2017-12,
GM0292,2018-01,
GM0292,2018-02,
GM0292,2018-03,
GM0292,2018-04,
GM0292,2018-05,
GM0292,2018-06,
GM0292,2018-07,
GM0292,2018-08,
GM0292,2018-09,
GM0292,2018-10,
GM0292,2018-11,
GM0292,2018-12,
GM0292,2019-01,
GM0292,2019-02,
GM0292,2019-03,
GM0292,2019-04,
GM0292,2019-05,
GM0292,2019-06,
GM0292,2019-07,
GM0292,2019-08,
GM0292,2019-09,
GM0292,2019-10,
GM0292,2019-11,
GM0292,2019-12,
GM0292,2020-01,
GM0292,2020-02,
GM0292,2020-03,
GM0292,2020-04,
GM0292,2020-05,
GM0292,2020-06,
GM0292,2020-07,
GM0292,2020-08,
GM0292,2020-09,
GM0292,2020-10,
GM0292,2020-11,
GM0292,2020-12,
GM0292,2021-01,
GM0292,2021-02,
GM0292,2021-03,
GM0292,2021-04,
GM0292,2021-05,
GM0292,2021-06,
GM0292,2021-07,
GM0292,2021-08,
GM0292,2021-09,
GM0292,2021-10,
GM0292,2021-11,
GM0292,2021-12,
GM0292,2022-01,
GM0292,2022-02,
GM0292,2022-03,
GM0292,2022-04,
GM0292,2022-05,
GM0292,2022-06,
GM0292,2022-07,
GM0292,2022-08,
GM0292,2022-09,
GM0292,2022-10,
GM0292,2022-11,
GM0292,2022-12,
GM0292,2023-01,
GM0292,2023-02,
GM0292,2023-03,
GM0292,2023-04,
GM0292,2023-05,
GM0292,2023-06,
GM0292,2023-07,
GM0292,2023-08,
GM0292,2023-09,
GM0870,2002-01,26241.0
GM0870,2002-02,26288.0
GM0870,2002-03,26292.0
GM0870,2002-04,26359.0
GM0870,2002-05,26387.0
GM0870,2002-06,26376.0
GM0870,2002-07,26399.0
GM0870,2002-08,26379.0
GM0870,2002-09,26391.0
GM0870,2002-10,26401.0
GM0870,2002-11,26386.0
GM0870,2002-12,26384.0
GM0870,2003-01,26379.0
GM0870,2003-02,26362.0
GM0870,2003-03,26359.0
GM0870,2003-04,26365.0
GM0870,2003-05,26376.0
GM0870,2003-06,26366.0
GM0870,2003-07,26381.0
GM0870,2003-08,26365.0
GM0870,2003-09,26382.0
GM0870,2003-10,26376.0
GM0870,2003-11,26394.0
GM0870,2003-12,26373.0
GM0870,2004-01,26391.0
GM0870,2004-02,26384.0
GM0870,2004-03,26388.0
GM0870,2004-04,26384.0
GM0870,2004-05,26421.0
GM0870,2004-06,26442.0
GM0870,2004-07,26450.0
GM0870,2004-08,26489.0
GM0870,2004-09,26520.0
GM0870,2004-10,26515.0
GM0870,2004-11,26543.0
GM0870,2004-12,26518.0
GM0870,2005-01,26533.0
GM0870,2005-02,26516.0
GM0870,2005-03,26526.0
GM0870,2005-04,26555.0
GM0870,2005-05,26560.0
GM0870,2005-06,26562.0
GM0870,2005-07,26558.0
GM0870,2005-08,26559.0
GM0870,2005-09,26520.0
GM0870,2005-10,26532.0
GM0870,2005-11,26543.0
GM0870,2005-12,26521.0
GM0870,2006-01,26517.0
GM0870,2006-02,26521.0
GM0870,2006-03,26514.0
GM0870,2006-04,26483.0
GM0870,2006-05,26468.0
GM0870,2006-06,26485.0
GM0870,2006-07,26471.0
GM0870,2006-08,26499.0
GM0870,2006-09,26475.0
GM0870,2006-10,26491.0
GM0870,2006-11,26507.0
GM0870,2006-12,26519.0
GM0870,2007-01,26489.0
GM0870,2007-02,26482.0
GM0870,2007-03,26477.0
GM0870,2007-04,26481.0
GM0870,2007-05,26465.0
GM0870,2007-06,26467.0
GM0870,2007-07,26456.0
GM0870,2007-08,26434.0
GM0870,2007-09,26437.0
GM0870,2007-10,26430.0
GM0870,2007-11,26435.0
GM0870,2007-12,26415.0
GM0870,2008-01,26401.0
GM0870,2008-02,26399.0
GM0870,2008-03,26378.0
GM0870,2008-04,26385.0
GM0870,2008-05,26399.0
GM0870,2008-06,26403.0
GM0870,2008-07,26423.0
GM0870,2008-08,26424.0
GM0870,2008-09,26383.0
GM0870,2008-10,26393.0
GM0870,2008-11,26414.0
GM0870,2008-12,26409.0
GM0870,2009-01,26402.0
GM0870,2009-02,26392.0
GM0870,2009-03,26369.0
GM0870,2009-04,26368.0
GM0870,2009-05,26382.0
GM0870,2009-06,26393.0
GM0870,2009-07,26379.0
GM0870,2009-08,26384.0
GM0870,2009-09,26376.0
GM0870,2009-10,26384.0
GM0870,2009-11,26377.0
GM0870,2009-12,26371.0
GM0870,2010-01,26348.0
GM0870,2010-02,26343.0
GM0870,2010-03,26310.0
GM0870,2010-04,26302.0
GM0870,2010-05,26315.0
GM0870,2010-06,26316.0
GM0870,2010-07,26344.0
GM0870,2010-08,26370.0
GM0870,2010-09,26352.0
GM0870,2010-10,26363.0
GM0870,2010-11,26361.0
GM0870,2010-12,26353.0
GM0870,2011-01,26351.0
GM0870,2011-02,26345.0
GM0870,2011-03,26334.0
GM0870,2011-04,26346.0
GM0870,2011-05,26386.0
GM0870,2011-06,26386.0
GM0870,2011-07,26377.0
GM0870,2011-08,26384.0
GM0870,2011-09,26375.0
GM0870,2011-10,26372.0
GM0870,2011-11,26396.0
GM0870,2011-12,26423.0
GM0870,2012-01,26431.0
GM0870,2012-02,26446.0
GM0870,2012-03,26433.0
GM0870,2012-04,26449.0
GM0870,2012-05,26462.0
GM0870,2012-06,26464.0
GM0870,2012-07,26437.0
GM0870,2012-08,26423.0
GM0870,2012-09,26426.0
GM0870,2012-10,26411.0
GM0870,2012-11,26390.0
GM0870,2012-12,26405.0
GM0870,2013-01,26396.0
GM0870,2013-02,26386.0
GM0870,2013-03,26385.0
GM0870,2013-04,26365.0
GM0870,2013-05,26369.0
GM0870,2013-06,26401.0
GM0870,2013-07,26418.0
GM0870,2013-08,26402.0
GM0870,2013-09,26429.0
GM0870,2013-10,26426.0
GM0870,2013-11,26417.0
GM0870,2013-12,26387.0
GM0870,2014-01,26398.0
GM0870,2014-02,26377.0
GM0870,2014-03,26386.0
GM0870,2014-04,26408.0
GM0870,2014-05,26414.0
GM0870,2014-06,26429.0
GM0870,2014-07,26450.0
GM0870,2014-08,26434.0
GM0870,2014-09,26416.0
GM0870,2014-10,26442.0
GM0870,2014-11,26450.0
GM0870,2014-12,26452.0
GM0870,2015-01,26458.0
GM0870,2015-02,26443.0
GM0870,2015-03,26470.0
GM0870,2015-04,26461.0
GM0870,2015-05,26447.0
GM0870,2015-06,26452.0
GM0870,2015-07,26460.0
GM0870,2015-08,26451.0
GM0870,2015-09,26494.0
GM0870,2015-10,26499.0
GM0870,2015-11,26502.0
GM0870,2015-12,26527.0
GM0870,2016-01,26518.0
GM0870,2016-02,26512.0
GM0870,2016-03,26546.0
GM0870,2016-04,26551.0
GM0870,2016-05,26591.0
GM0870,2016-06,26611.0
GM0870,2016-07,26713.0
GM0870,2016-08,26764.0
GM0870,2016-09,26768.0
GM0870,2016-10,26779.0
GM0870,2016-11,26812.0
GM0870,2016-12,26844.0
GM0870,2017-01,26798.0
GM0870,2017-02,26791.0
GM0870,2017-03,26826.0
GM0870,2017-04,26836.0
GM0870,2017-05,26875.0
GM0870,2017-06,26909.0
GM0870,2017-07,26919.0
GM0870,2017-08,26940.0
GM0870,2017-09,26939.0
GM0870,2017-10,26959.0
GM0870,2017-11,26990.0
GM0870,2017-12,26979.0
GM0870,2018-01,26993.0
GM0870,2018-02,27015.0
GM0870,2018-03,27034.0
GM0870,2018-04,27065.0
GM0870,2018-05,27050.0
GM0870,2018-06,27082.0
GM0870,2018-07,27144.0
GM0870,2018-08,27186.0
GM0870,2018-09,27216.0
GM0870,2018-10,27279.0
GM0870,2018-11,27314.0
GM0870,2018-12,27295.0
GM0870,2019-01,
GM0870,2019-02,
GM0870,2019-03,
GM0870,2019-04,
GM0870,2019-05,
GM0870,2019-06,
GM0870,2019-07,
GM0870,2019-08,
GM0870,2019-09,
GM0870,2019-10,
GM0870,2019-11,
GM0870,2019-12,
GM0870,2020-01,
GM0870,2020-02,
GM0870,2020-03,
GM0870,2020-04,
GM0870,2020-05,
GM0870,2020-06,
GM0870,2020-07,
GM0870,2020-08,
GM0870,2020-09,
GM0870,2020-10,
GM0870,2020-11,
GM0870,2020-12,
GM0870,2021-01,
GM0870,2021-02,
GM0870,2021-03,
GM0870,2021-04,
GM0870,2021-05,
GM0870,2021-06,
GM0870,2021-07,
GM0870,2021-08,
GM0870,2021-09,
GM0870,2021-10,
GM0870,2021-11,
GM0870,2021-12,
GM0870,2022-01,
GM0870,2022-02,
GM0870,2022-03,
GM0870,2022-04,
GM0870,2022-05,
GM0870,2022-06,
GM0870,2022-07,
GM0870,2022-08,
GM0870,2022-09,
GM0870,2022-10,
GM0870,2022-11,
GM0870,2022-12,
GM0870,2023-01,
GM0870,2023-02,
GM0870,2023-03,
GM0870,2023-04,
GM0870,2023-05,
GM0870,2023-06,
GM0870,2023-07,
GM0870,2023-08,
GM0870,2023-09,
GM0459,2002-01,8469.0
GM0459,2002-02,8475.0
GM0459,2002-03,8469.0
GM0459,2002-04,8452.0
GM0459,2002-05,8462.0
GM0459,2002-06,8474.0
GM0459,2002-07,8456.0
GM0459,2002-08,8459.0
GM0459,2002-09,8465.0
GM0459,2002-10,8470.0
GM0459,2002-11,8485.0
GM0459,2002-12,8470.0
GM0459,2003-01,8452.0
GM0459,2003-02,8451.0
GM0459,2003-03,8436.0
GM0459,2003-04,8439.0
GM0459,2003-05,8438.0
GM0459,2003-06,8433.0
GM0459,2003-07,8442.0
