Perioden,Title,PersonenMetUitgesprokenSchuldsanering_1
2011,Ommen,15.0
2011,Onderbanken,15.0
2011,Oost Gelre,40.0
2011,Oosterhout,155.0
2011,Oostflakkee,25.0
2011,Ooststellingwerf,50.0
2011,Oostzaan,0.0
2011,Opmeer,0.0
2011,Opsterland,45.0
2011,Oss,120.0
2011,Oud-Beijerland,20.0
2011,Oude IJsselstreek,80.0
2011,Ouder-Amstel,20.0
2011,Ouderkerk,0.0
2011,Oudewater,0.0
2011,Overbetuwe,45.0
2011,Papendrecht,30.0
2011,Peel en Maas,30.0
2011,Pekela,65.0
2011,Pijnacker-Nootdorp,95.0
2011,Purmerend,275.0
2011,Putten,35.0
2011,Raalte,25.0
2011,Reimerswaal,35.0
2011,Renkum,25.0
2011,Renswoude,0.0
2011,Reusel-De Mierden,0.0
2011,Rheden,75.0
2011,Rhenen,10.0
2011,Ridderkerk,60.0
2011,Rijnwaarden,10.0
2011,Rijnwoude,20.0
2011,Rijssen-Holten,25.0
2011,Rijswijk (ZH.),95.0
2011,Roerdalen,55.0
2011,Roermond,200.0
2011,Roosendaal,310.0
2011,Rotterdam,1550.0
2011,Rozendaal,0.0
2011,Rucphen,65.0
2011,Schagen,35.0
2011,Schermer,10.0
2011,Scherpenzeel,0.0
2011,Schiedam,185.0
2011,Schiermonnikoog,0.0
2011,Schijndel,35.0
2011,Schinnen,15.0
2011,Schoonhoven,15.0
2011,Schouwen-Duiveland,100.0
2011,Simpelveld,20.0
2011,Sint Anthonis,0.0
2011,Sint-Michielsgestel,25.0
2011,Sint-Oedenrode,10.0
2011,Sittard-Geleen,260.0
2011,Skarsterlân,40.0
2011,Sliedrecht,15.0
2011,Slochteren,40.0
2011,Sluis,40.0
2011,Smallingerland,125.0
2011,Soest,75.0
2011,Someren,30.0
2011,Son en Breugel,10.0
2011,Spijkenisse,190.0
2011,Stadskanaal,100.0
2011,Staphorst,10.0
2011,Stede Broec,35.0
2011,Steenbergen,85.0
2011,Steenwijkerland,75.0
2011,Stein (L.),35.0
2011,Stichtse Vecht,55.0
2011,Strijen,0.0
2011,Súdwest-Fryslân,140.0
2011,Ten Boer,15.0
2011,Terneuzen,65.0
2011,Terschelling,0.0
2011,Texel,15.0
2011,Teylingen,30.0
2011,Tholen,110.0
2011,Tiel,90.0
2011,Tilburg,215.0
2011,Tubbergen,0.0
2011,Twenterand,75.0
2011,Tynaarlo,25.0
2011,Tytsjerksteradiel,40.0
2011,Ubbergen,0.0
2011,Uden,40.0
2011,Uitgeest,20.0
2011,Uithoorn,45.0
2011,Urk,40.0
2011,Utrecht (gemeente),265.0
2011,Utrechtse Heuvelrug,20.0
2011,Vaals,25.0
2011,Valkenburg aan de Geul,15.0
2011,Valkenswaard,35.0
2011,Veendam,120.0
2011,Veenendaal,75.0
2011,Veere,20.0
2011,Veghel,65.0
2011,Veldhoven,30.0
2011,Velsen,240.0
2011,Venlo,190.0
2011,Venray,60.0
2011,Vianen,20.0
2011,Vijfheerenlanden,0.0
2011,Vlaardingen,175.0
2011,Vlagtwedde,50.0
2011,Vlieland,0.0
2011,Vlissingen,110.0
2011,Vlist,0.0
2011,Voerendaal,0.0
2011,Voorschoten,25.0
2011,Voorst,25.0
2011,Vught,40.0
2011,Waadhoeke,0.0
2011,Waalre,0.0
2011,Waalwijk,100.0
2011,Waddinxveen,30.0
2011,Wageningen,45.0
2011,Wassenaar,25.0
2011,Waterland,20.0
2011,Weert,120.0
2011,Weesp,55.0
2011,Werkendam,35.0
2011,West Betuwe,0.0
2011,West Maas en Waal,10.0
2011,Westerkwartier,0.0
2011,Westerveld,15.0
2011,Westervoort,40.0
2011,Westerwolde,0.0
2011,Westland,120.0
2011,Weststellingwerf,60.0
2011,Westvoorne,15.0
2011,Wierden,20.0
2011,Wieringen,15.0
2011,Wieringermeer,10.0
2011,Wijchen,20.0
2011,Wijdemeren,15.0
2011,Wijk bij Duurstede,20.0
2011,Winsum,30.0
2011,Winterswijk,45.0
2011,Woensdrecht,80.0
2011,Woerden,30.0
2011,Wormerland,15.0
2011,Woudenberg,10.0
2011,Woudrichem,30.0
2011,Zaanstad,320.0
2011,Zaltbommel,25.0
2011,Zandvoort,50.0
2011,Zederik,0.0
2011,Zeevang,0.0
2011,Zeewolde,100.0
2011,Zeist,70.0
2011,Zevenaar,45.0
2011,Zijpe,20.0
2011,Zoetermeer,305.0
2011,Zoeterwoude,0.0
2011,Zuidhorn,25.0
2011,Zuidplas,35.0
2011,Zundert,30.0
2011,Zutphen,115.0
2011,Zwartewaterland,40.0
2011,Zwijndrecht,40.0
2011,Zwolle,495.0
2011,het Bildt,25.0
2012,'s-Gravenhage (gemeente),1420.0
2012,'s-Hertogenbosch,470.0
2012,Aa en Hunze,65.0
2012,Aalburg,10.0
2012,Aalsmeer,40.0
2012,Aalten,40.0
2012,Achtkarspelen,105.0
2012,Alblasserdam,10.0
2012,Albrandswaard,20.0
2012,Alkmaar,195.0
2012,Almelo,305.0
2012,Almere,1070.0
2012,Alphen aan den Rijn,140.0
2012,Alphen-Chaam,15.0
2012,Altena,0.0
2012,Ameland,0.0
2012,Amersfoort,270.0
2012,Amstelveen,120.0
2012,Amsterdam,2335.0
2012,Anna Paulowna,0.0
2012,Apeldoorn,360.0
2012,Appingedam,35.0
2012,Arnhem,340.0
2012,Assen,175.0
2012,Asten,0.0
2012,Baarle-Nassau,15.0
2012,Baarn,30.0
2012,Barendrecht,35.0
2012,Barneveld,10.0
2012,Bedum,15.0
2012,Beek (L.),25.0
2012,Beekdaelen,0.0
2012,Beemster,10.0
2012,Beesel,25.0
2012,Bellingwedde,30.0
2012,Berg en Dal,0.0
2012,Bergambacht,10.0
2012,Bergeijk,0.0
2012,Bergen (L.),25.0
2012,Bergen (NH.),35.0
2012,Bergen op Zoom,345.0
2012,Berkelland,75.0
2012,Bernheze,40.0
2012,Bernisse,10.0
2012,Best,30.0
2012,Beuningen,25.0
2012,Beverwijk,195.0
2012,Binnenmaas,15.0
2012,Bladel,0.0
2012,Blaricum,10.0
2012,Bloemendaal,25.0
2012,Boarnsterhim,40.0
2012,Bodegraven-Reeuwijk,30.0
2012,Boekel,10.0
2012,Borger-Odoorn,90.0
2012,Borne,40.0
2012,Borsele,60.0
2012,Boskoop,30.0
2012,Boxmeer,30.0
2012,Boxtel,25.0
2012,Breda,660.0
2012,Brielle,30.0
2012,Bronckhorst,55.0
2012,Brummen,25.0
2012,Brunssum,85.0
2012,Bunnik,0.0
2012,Bunschoten,20.0
2012,Buren,25.0
2012,Bussum,60.0
2012,Capelle aan den IJssel,240.0
2012,Castricum,30.0
2012,Coevorden,95.0
2012,Cranendonck,15.0
2012,Cromstrijen,10.0
2012,Cuijk,50.0
2012,Culemborg,40.0
2012,Dalfsen,35.0
2012,Dantumadiel,30.0
2012,De Bilt,30.0
2012,De Friese Meren,0.0
2012,De Fryske Marren,0.0
2012,De Marne,30.0
2012,De Ronde Venen,20.0
2012,De Wolden,30.0
2012,Delft,225.0
2012,Delfzijl,95.0
2012,Den Helder,175.0
2012,Deurne,40.0
2012,Deventer,420.0
2012,Diemen,80.0
2012,Dinkelland,25.0
2012,Dirksland,15.0
2012,Doesburg,20.0
2012,Doetinchem,135.0
2012,Dongen,70.0
2012,Dongeradeel,45.0
2012,Dordrecht,175.0
2012,Drechterland,40.0
2012,Drimmelen,65.0
2012,Dronten,115.0
2012,Druten,15.0
2012,Duiven,40.0
2012,Echt-Susteren,110.0
2012,Edam-Volendam,20.0
2012,Ede,120.0
2012,Eemnes,0.0
2012,Eemsmond,65.0
2012,Eersel,10.0
2012,Eijsden-Margraten,25.0
2012,Eindhoven,270.0
2012,Elburg,50.0
2012,Emmen,455.0
2012,Enkhuizen,45.0
2012,Enschede,640.0
2012,Epe,45.0
2012,Ermelo,45.0
2012,Etten-Leur,150.0
2012,Ferwerderadiel,15.0
2012,Franekeradeel,55.0
2012,Gaasterlân-Sleat,10.0
2012,Geertruidenberg,60.0
2012,Geldermalsen,25.0
2012,Geldrop-Mierlo,35.0
2012,Gemert-Bakel,50.0
2012,Gennep,20.0
2012,Giessenlanden,0.0
2012,Gilze en Rijen,60.0
2012,Goedereede,15.0
2012,Goeree-Overflakkee,0.0
2012,Goes,85.0
2012,Goirle,25.0
2012,Gooise Meren,0.0
2012,Gorinchem,35.0
2012,Gouda,80.0
2012,Graafstroom,0.0
2012,Graft-De Rijp,10.0
2012,Grave,20.0
2012,Groesbeek,20.0
2012,Groningen (gemeente),660.0
2012,Grootegast,20.0
2012,Gulpen-Wittem,15.0
2012,Haaksbergen,45.0
2012,Haaren,0.0
2012,Haarlem,360.0
2012,Haarlemmerliede en Spaarnwoude,0.0
2012,Haarlemmermeer,400.0
2012,Halderberge,110.0
2012,Hardenberg,100.0
2012,Harderwijk,80.0
2012,Hardinxveld-Giessendam,15.0
2012,Haren,10.0
2012,Harenkarspel,15.0
2012,Harlingen,45.0
2012,Hattem,20.0
2012,Heemskerk,135.0
2012,Heemstede,35.0
2012,Heerde,25.0
2012,Heerenveen,150.0
2012,Heerhugowaard,180.0
2012,Heerlen,420.0
2012,Heeze-Leende,15.0
2012,Heiloo,20.0
2012,Hellendoorn,60.0
2012,Hellevoetsluis,130.0
2012,Helmond,245.0
2012,Hendrik-Ido-Ambacht,20.0
2012,Hengelo (O.),210.0
2012,Het Hogeland,0.0
2012,Heumen,15.0
2012,Heusden,75.0
2012,Hillegom,15.0
2012,Hilvarenbeek,10.0
2012,Hilversum,215.0
2012,Hoeksche Waard,0.0
2012,Hof van Twente,40.0
2012,Hollands Kroon,90.0
2012,Hoogeveen,130.0
2012,Hoogezand-Sappemeer,230.0
2012,Hoorn,215.0
2012,Horst aan de Maas,35.0
2012,Houten,30.0
2012,Huizen,85.0
2012,Hulst,30.0
2012,IJsselstein,65.0
2012,Kaag en Braassem,20.0
2012,Kampen,155.0
2012,Kapelle,10.0
2012,Katwijk,80.0
2012,Kerkrade,210.0
2012,Koggenland,30.0
2012,Kollumerland en Nieuwkruisland,40.0
2012,Korendijk,0.0
2012,Krimpen aan den IJssel,20.0
2012,Krimpenerwaard,0.0
2012,Laarbeek,20.0
2012,Landerd,0.0
2012,Landgraaf,100.0
2012,Landsmeer,10.0
2012,Langedijk,35.0
2012,Lansingerland,55.0
2012,Laren (NH.),10.0
2012,Leek,65.0
2012,Leerdam,25.0
2012,Leeuwarden,350.0
2012,Leeuwarderadeel,30.0
2012,Leiden,200.0
2012,Leiderdorp,35.0
2012,Leidschendam-Voorburg,130.0
2012,Lelystad,585.0
2012,Lemsterland,30.0
2012,Leudal,30.0
2012,Leusden,30.0
2012,Liesveld,0.0
2012,Lingewaal,0.0
2012,Lingewaard,50.0
2012,Lisse,25.0
2012,Littenseradiel,20.0
2012,Lochem,60.0
2012,Loon op Zand,55.0
2012,Lopik,0.0
2012,Loppersum,35.0
2012,Losser,65.0
2012,Maasdonk,10.0
2012,Maasdriel,10.0
2012,Maasgouw,30.0
2012,Maassluis,60.0
2012,Maastricht,335.0
2012,Marum,15.0
2012,Medemblik,95.0
2012,Meerssen,25.0
2012,Meierijstad,0.0
2012,Menameradiel,25.0
2012,Menterwolde,45.0
2012,Meppel,120.0
2012,Middelburg (Z.),125.0
2012,Middelharnis,25.0
2012,Midden-Delfland,15.0
2012,Midden-Drenthe,55.0
2012,Midden-Groningen,0.0
2012,Mill en Sint Hubert,0.0
2012,Millingen aan de Rijn,0.0
2012,Moerdijk,105.0
2012,Molenlanden,0.0
2012,Molenwaard,0.0
2012,Montferland,85.0
2012,Montfoort,10.0
2012,Mook en Middelaar,0.0
2012,Muiden,10.0
2012,Naarden,20.0
2012,Neder-Betuwe,25.0
2012,Nederlek,15.0
2012,Nederweert,25.0
2012,Neerijnen,0.0
2012,Niedorp,0.0
2012,Nieuw-Lekkerland,0.0
2012,Nieuwegein,175.0
2012,Nieuwkoop,15.0
2012,Nijkerk,40.0
2012,Nijmegen,325.0
2012,Nissewaard,0.0
2012,Noardeast-Fryslân,0.0
2012,Noord-Beveland,30.0
2012,Noordenveld,60.0
2012,Noordoostpolder,110.0
2012,Noordwijk,10.0
2012,Noordwijkerhout,10.0
2012,"Nuenen, Gerwen en Nederwetten",15.0
2012,Nunspeet,30.0
2012,Nuth,20.0
2012,Oegstgeest,10.0
2012,Oirschot,0.0
2012,Oisterwijk,30.0
2012,Oldambt,165.0
2012,Oldebroek,30.0
2012,Oldenzaal,50.0
2012,Olst-Wijhe,40.0
2012,Ommen,20.0
2012,Onderbanken,10.0
2012,Oost Gelre,40.0
2012,Oosterhout,160.0
2012,Oostflakkee,20.0
2012,Ooststellingwerf,55.0
2012,Oostzaan,0.0
2012,Opmeer,0.0
2012,Opsterland,65.0
2012,Oss,125.0
2012,Oud-Beijerland,20.0
2012,Oude IJsselstreek,110.0
2012,Ouder-Amstel,15.0
2012,Ouderkerk,10.0
2012,Oudewater,0.0
2012,Overbetuwe,55.0
2012,Papendrecht,30.0
2012,Peel en Maas,35.0
2012,Pekela,75.0
2012,Pijnacker-Nootdorp,105.0
2012,Purmerend,310.0
2012,Putten,40.0
2012,Raalte,35.0
2012,Reimerswaal,30.0
2012,Renkum,30.0
2012,Renswoude,0.0
2012,Reusel-De Mierden,0.0
2012,Rheden,85.0
2012,Rhenen,15.0
2012,Ridderkerk,60.0
2012,Rijnwaarden,25.0
2012,Rijnwoude,15.0
2012,Rijssen-Holten,40.0
2012,Rijswijk (ZH.),90.0
2012,Roerdalen,65.0
2012,Roermond,220.0
2012,Roosendaal,345.0
2012,Rotterdam,1800.0
2012,Rozendaal,0.0
2012,Rucphen,75.0
2012,Schagen,25.0
2012,Schermer,10.0
2012,Scherpenzeel,0.0
2012,Schiedam,175.0
2012,Schiermonnikoog,0.0
2012,Schijndel,30.0
2012,Schinnen,20.0
2012,Schoonhoven,20.0
2012,Schouwen-Duiveland,95.0
2012,Simpelveld,20.0
2012,Sint Anthonis,0.0
2012,Sint-Michielsgestel,20.0
2012,Sint-Oedenrode,10.0
2012,Sittard-Geleen,290.0
2012,Skarsterlân,55.0
2012,Sliedrecht,15.0
2012,Slochteren,40.0
2012,Sluis,45.0
2012,Smallingerland,180.0
2012,Soest,60.0
2012,Someren,35.0
2012,Son en Breugel,10.0
2012,Spijkenisse,175.0
2012,Stadskanaal,130.0
2012,Staphorst,15.0
2012,Stede Broec,25.0
2012,Steenbergen,90.0
2012,Steenwijkerland,110.0
2012,Stein (L.),50.0
2012,Stichtse Vecht,65.0
2012,Strijen,10.0
2012,Súdwest-Fryslân,170.0
2012,Ten Boer,10.0
2012,Terneuzen,80.0
2012,Terschelling,0.0
2012,Texel,10.0
2012,Teylingen,30.0
2012,Tholen,105.0
2012,Tiel,90.0
2012,Tilburg,325.0
2012,Tubbergen,10.0
2012,Twenterand,75.0
2012,Tynaarlo,35.0
2012,Tytsjerksteradiel,55.0
2012,Ubbergen,10.0
2012,Uden,60.0
2012,Uitgeest,15.0
2012,Uithoorn,40.0
2012,Urk,45.0
2012,Utrecht (gemeente),290.0
2012,Utrechtse Heuvelrug,25.0
2012,Vaals,30.0
2012,Valkenburg aan de Geul,20.0
2012,Valkenswaard,40.0
2012,Veendam,140.0
2012,Veenendaal,85.0
2012,Veere,20.0
2012,Veghel,50.0
2012,Veldhoven,40.0
2012,Velsen,270.0
2012,Venlo,260.0
2012,Venray,60.0
2012,Vianen,25.0
2012,Vijfheerenlanden,0.0
2012,Vlaardingen,185.0
2012,Vlagtwedde,45.0
2012,Vlieland,0.0
2012,Vlissingen,165.0
2012,Vlist,0.0
2012,Voerendaal,10.0
2012,Voorschoten,30.0
2012,Voorst,25.0
2012,Vught,40.0
2012,Waadhoeke,0.0
2012,Waalre,10.0
2012,Waalwijk,115.0
2012,Waddinxveen,55.0
2012,Wageningen,50.0
2012,Wassenaar,25.0
2012,Waterland,20.0
2012,Weert,125.0
2012,Weesp,50.0
2012,Werkendam,45.0
2012,West Betuwe,0.0
2012,West Maas en Waal,10.0
2012,Westerkwartier,0.0
2012,Westerveld,30.0
2012,Westervoort,45.0
2012,Westerwolde,0.0
2012,Westland,125.0
2012,Weststellingwerf,70.0
2012,Westvoorne,20.0
2012,Wierden,35.0
2012,Wieringen,0.0
2012,Wieringermeer,0.0
2012,Wijchen,45.0
2012,Wijdemeren,20.0
2012,Wijk bij Duurstede,20.0
2012,Winsum,40.0
2012,Winterswijk,75.0
2012,Woensdrecht,75.0
2012,Woerden,45.0
2012,Wormerland,20.0
2012,Woudenberg,10.0
2012,Woudrichem,25.0
2012,Zaanstad,310.0
2012,Zaltbommel,25.0
2012,Zandvoort,60.0
2012,Zederik,0.0
2012,Zeevang,0.0
2012,Zeewolde,110.0
2012,Zeist,60.0
2012,Zevenaar,55.0
2012,Zijpe,15.0
2012,Zoetermeer,295.0
2012,Zoeterwoude,10.0
2012,Zuidhorn,35.0
2012,Zuidplas,45.0
2012,Zundert,45.0
2012,Zutphen,125.0
2012,Zwartewaterland,40.0
2012,Zwijndrecht,50.0
2012,Zwolle,520.0
2012,het Bildt,35.0
2013,'s-Gravenhage (gemeente),1330.0
2013,'s-Hertogenbosch,410.0
2013,Aa en Hunze,60.0
2013,Aalburg,15.0
2013,Aalsmeer,30.0
2013,Aalten,50.0
2013,Achtkarspelen,105.0
2013,Alblasserdam,10.0
2013,Albrandswaard,40.0
2013,Alkmaar,185.0
2013,Almelo,310.0
2013,Almere,995.0
2013,Alphen aan den Rijn,150.0
2013,Alphen-Chaam,15.0
2013,Altena,0.0
2013,Ameland,0.0
2013,Amersfoort,230.0
2013,Amstelveen,125.0
2013,Amsterdam,2290.0
2013,Anna Paulowna,0.0
2013,Apeldoorn,355.0
2013,Appingedam,50.0
2013,Arnhem,335.0
2013,Assen,200.0
2013,Asten,0.0
2013,Baarle-Nassau,15.0
2013,Baarn,35.0
2013,Barendrecht,40.0
2013,Barneveld,20.0
2013,Bedum,15.0
2013,Beek (L.),25.0
2013,Beekdaelen,0.0
2013,Beemster,15.0
2013,Beesel,35.0
2013,Bellingwedde,35.0
2013,Berg en Dal,0.0
2013,Bergambacht,10.0
2013,Bergeijk,0.0
2013,Bergen (L.),30.0
2013,Bergen (NH.),40.0
2013,Bergen op Zoom,345.0
2013,Berkelland,85.0
2013,Bernheze,30.0
2013,Bernisse,10.0
2013,Best,25.0
2013,Beuningen,20.0
2013,Beverwijk,195.0
2013,Binnenmaas,25.0
2013,Bladel,0.0
2013,Blaricum,10.0
2013,Bloemendaal,20.0
2013,Boarnsterhim,60.0
2013,Bodegraven-Reeuwijk,35.0
2013,Boekel,10.0
2013,Borger-Odoorn,105.0
2013,Borne,45.0
2013,Borsele,60.0
2013,Boskoop,25.0
2013,Boxmeer,30.0
2013,Boxtel,20.0
2013,Breda,665.0
2013,Brielle,35.0
2013,Bronckhorst,70.0
2013,Brummen,30.0
2013,Brunssum,95.0
2013,Bunnik,0.0
2013,Bunschoten,25.0
2013,Buren,30.0
2013,Bussum,45.0
2013,Capelle aan den IJssel,200.0
2013,Castricum,35.0
2013,Coevorden,105.0
2013,Cranendonck,10.0
2013,Cromstrijen,15.0
2013,Cuijk,45.0
2013,Culemborg,45.0
2013,Dalfsen,35.0
2013,Dantumadiel,35.0
2013,De Bilt,25.0
2013,De Friese Meren,0.0
2013,De Fryske Marren,0.0
2013,De Marne,35.0
2013,De Ronde Venen,25.0
2013,De Wolden,25.0
2013,Delft,225.0
2013,Delfzijl,85.0
2013,Den Helder,225.0
2013,Deurne,35.0
2013,Deventer,280.0
2013,Diemen,100.0
2013,Dinkelland,25.0
2013,Dirksland,0.0
2013,Doesburg,30.0
2013,Doetinchem,150.0
2013,Dongen,80.0
2013,Dongeradeel,55.0
2013,Dordrecht,195.0
2013,Drechterland,30.0
2013,Drimmelen,80.0
2013,Dronten,105.0
2013,Druten,15.0
2013,Duiven,50.0
2013,Echt-Susteren,100.0
2013,Edam-Volendam,20.0
2013,Ede,130.0
2013,Eemnes,0.0
2013,Eemsmond,75.0
2013,Eersel,15.0
2013,Eijsden-Margraten,30.0
2013,Eindhoven,235.0
2013,Elburg,55.0
2013,Emmen,510.0
2013,Enkhuizen,45.0
2013,Enschede,680.0
2013,Epe,45.0
2013,Ermelo,35.0
2013,Etten-Leur,165.0
2013,Ferwerderadiel,20.0
2013,Franekeradeel,65.0
2013,Gaasterlân-Sleat,15.0
2013,Geertruidenberg,65.0
2013,Geldermalsen,30.0
2013,Geldrop-Mierlo,40.0
2013,Gemert-Bakel,35.0
2013,Gennep,25.0
2013,Giessenlanden,0.0
2013,Gilze en Rijen,55.0
2013,Goedereede,0.0
2013,Goeree-Overflakkee,70.0
2013,Goes,105.0
2013,Goirle,40.0
2013,Gooise Meren,0.0
2013,Gorinchem,45.0
2013,Gouda,80.0
2013,Graafstroom,0.0
2013,Graft-De Rijp,10.0
2013,Grave,25.0
2013,Groesbeek,20.0
2013,Groningen (gemeente),665.0
2013,Grootegast,20.0
2013,Gulpen-Wittem,25.0
2013,Haaksbergen,45.0
2013,Haaren,10.0
2013,Haarlem,365.0
2013,Haarlemmerliede en Spaarnwoude,10.0
2013,Haarlemmermeer,410.0
2013,Halderberge,115.0
2013,Hardenberg,110.0
2013,Harderwijk,60.0
2013,Hardinxveld-Giessendam,15.0
2013,Haren,15.0
2013,Harenkarspel,0.0
2013,Harlingen,55.0
2013,Hattem,15.0
2013,Heemskerk,120.0
2013,Heemstede,30.0
2013,Heerde,30.0
2013,Heerenveen,200.0
2013,Heerhugowaard,140.0
2013,Heerlen,535.0
2013,Heeze-Leende,10.0
2013,Heiloo,25.0
2013,Hellendoorn,70.0
2013,Hellevoetsluis,145.0
2013,Helmond,265.0
2013,Hendrik-Ido-Ambacht,25.0
2013,Hengelo (O.),215.0
2013,Het Hogeland,0.0
2013,Heumen,10.0
2013,Heusden,80.0
2013,Hillegom,15.0
2013,Hilvarenbeek,10.0
2013,Hilversum,215.0
2013,Hoeksche Waard,0.0
2013,Hof van Twente,55.0
2013,Hollands Kroon,90.0
2013,Hoogeveen,160.0
2013,Hoogezand-Sappemeer,220.0
2013,Hoorn,225.0
2013,Horst aan de Maas,35.0
2013,Houten,25.0
2013,Huizen,80.0
2013,Hulst,45.0
2013,IJsselstein,55.0
2013,Kaag en Braassem,20.0
2013,Kampen,100.0
2013,Kapelle,15.0
2013,Katwijk,60.0
2013,Kerkrade,260.0
2013,Koggenland,30.0
2013,Kollumerland en Nieuwkruisland,40.0
2013,Korendijk,0.0
2013,Krimpen aan den IJssel,25.0
2013,Krimpenerwaard,0.0
2013,Laarbeek,30.0
2013,Landerd,10.0
2013,Landgraaf,95.0
2013,Landsmeer,10.0
2013,Langedijk,50.0
2013,Lansingerland,60.0
2013,Laren (NH.),10.0
2013,Leek,55.0
2013,Leerdam,20.0
2013,Leeuwarden,390.0
2013,Leeuwarderadeel,30.0
2013,Leiden,175.0
2013,Leiderdorp,30.0
2013,Leidschendam-Voorburg,135.0
2013,Lelystad,475.0
2013,Lemsterland,35.0
2013,Leudal,35.0
2013,Leusden,20.0
2013,Liesveld,0.0
2013,Lingewaal,0.0
2013,Lingewaard,50.0
2013,Lisse,25.0
2013,Littenseradiel,20.0
2013,Lochem,70.0
2013,Loon op Zand,65.0
2013,Lopik,10.0
2013,Loppersum,40.0
2013,Losser,60.0
2013,Maasdonk,15.0
2013,Maasdriel,15.0
2013,Maasgouw,40.0
2013,Maassluis,65.0
2013,Maastricht,380.0
2013,Marum,15.0
2013,Medemblik,100.0
2013,Meerssen,30.0
2013,Meierijstad,0.0
2013,Menameradiel,30.0
2013,Menterwolde,50.0
2013,Meppel,150.0
2013,Middelburg (Z.),150.0
2013,Middelharnis,0.0
2013,Midden-Delfland,15.0
2013,Midden-Drenthe,70.0
2013,Midden-Groningen,0.0
2013,Mill en Sint Hubert,0.0
2013,Millingen aan de Rijn,10.0
2013,Moerdijk,95.0
2013,Molenlanden,0.0
2013,Molenwaard,15.0
2013,Montferland,105.0
2013,Montfoort,15.0
2013,Mook en Middelaar,0.0
2013,Muiden,10.0
2013,Naarden,30.0
2013,Neder-Betuwe,30.0
2013,Nederlek,15.0
2013,Nederweert,15.0
2013,Neerijnen,0.0
2013,Niedorp,0.0
2013,Nieuw-Lekkerland,0.0
2013,Nieuwegein,175.0
2013,Nieuwkoop,15.0
2013,Nijkerk,45.0
2013,Nijmegen,305.0
2013,Nissewaard,0.0
2013,Noardeast-Fryslân,0.0
2013,Noord-Beveland,30.0
2013,Noordenveld,70.0
2013,Noordoostpolder,95.0
2013,Noordwijk,10.0
2013,Noordwijkerhout,10.0
2013,"Nuenen, Gerwen en Nederwetten",15.0
2013,Nunspeet,45.0
2013,Nuth,20.0
2013,Oegstgeest,10.0
2013,Oirschot,0.0
2013,Oisterwijk,35.0
2013,Oldambt,190.0
2013,Oldebroek,30.0
2013,Oldenzaal,55.0
2013,Olst-Wijhe,30.0
2013,Ommen,15.0
2013,Onderbanken,10.0
2013,Oost Gelre,35.0
2013,Oosterhout,180.0
2013,Oostflakkee,0.0
2013,Ooststellingwerf,75.0
2013,Oostzaan,0.0
2013,Opmeer,0.0
2013,Opsterland,90.0
2013,Oss,130.0
2013,Oud-Beijerland,30.0
2013,Oude IJsselstreek,120.0
2013,Ouder-Amstel,15.0
2013,Ouderkerk,10.0
2013,Oudewater,0.0
2013,Overbetuwe,60.0
2013,Papendrecht,35.0
2013,Peel en Maas,45.0
2013,Pekela,80.0
2013,Pijnacker-Nootdorp,100.0
2013,Purmerend,345.0
2013,Putten,30.0
2013,Raalte,35.0
2013,Reimerswaal,30.0
2013,Renkum,45.0
2013,Renswoude,0.0
2013,Reusel-De Mierden,0.0
2013,Rheden,75.0
2013,Rhenen,20.0
2013,Ridderkerk,60.0
2013,Rijnwaarden,40.0
2013,Rijnwoude,15.0
2013,Rijssen-Holten,35.0
2013,Rijswijk (ZH.),90.0
2013,Roerdalen,55.0
2013,Roermond,205.0
2013,Roosendaal,350.0
2013,Rotterdam,2000.0
2013,Rozendaal,0.0
2013,Rucphen,70.0
2013,Schagen,50.0
2013,Schermer,10.0
2013,Scherpenzeel,0.0
2013,Schiedam,185.0
2013,Schiermonnikoog,0.0
2013,Schijndel,30.0
2013,Schinnen,30.0
2013,Schoonhoven,15.0
2013,Schouwen-Duiveland,95.0
2013,Simpelveld,25.0
2013,Sint Anthonis,0.0
2013,Sint-Michielsgestel,25.0
2013,Sint-Oedenrode,0.0
2013,Sittard-Geleen,330.0
2013,Skarsterlân,65.0
2013,Sliedrecht,25.0
2013,Slochteren,35.0
2013,Sluis,60.0
2013,Smallingerland,215.0
2013,Soest,70.0
2013,Someren,35.0
2013,Son en Breugel,10.0
2013,Spijkenisse,205.0
2013,Stadskanaal,150.0
2013,Staphorst,15.0
2013,Stede Broec,30.0
2013,Steenbergen,90.0
2013,Steenwijkerland,100.0
2013,Stein (L.),50.0
2013,Stichtse Vecht,95.0
2013,Strijen,10.0
2013,Súdwest-Fryslân,225.0
2013,Ten Boer,10.0
2013,Terneuzen,100.0
2013,Terschelling,0.0
2013,Texel,15.0
2013,Teylingen,20.0
2013,Tholen,85.0
2013,Tiel,100.0
2013,Tilburg,355.0
2013,Tubbergen,15.0
2013,Twenterand,75.0
2013,Tynaarlo,40.0
2013,Tytsjerksteradiel,65.0
2013,Ubbergen,10.0
2013,Uden,60.0
2013,Uitgeest,20.0
2013,Uithoorn,40.0
2013,Urk,35.0
2013,Utrecht (gemeente),375.0
2013,Utrechtse Heuvelrug,25.0
2013,Vaals,30.0
2013,Valkenburg aan de Geul,25.0
2013,Valkenswaard,45.0
2013,Veendam,130.0
2013,Veenendaal,115.0
2013,Veere,30.0
2013,Veghel,35.0
2013,Veldhoven,35.0
2013,Velsen,275.0
2013,Venlo,310.0
