Perioden,Title,KinderenMetKansOpArmoedeRelatief_3
2015,Kaag en Braassem,20.7
2015,Kampen,28.2
2015,Kapelle,19.5
2015,Katwijk,24.1
2015,Kerkrade,81.0
2015,Koggenland,18.9
2015,Kollumerland en Nieuwkruisland,37.8
2015,Korendijk,14.7
2015,Krimpen aan den IJssel,29.7
2015,Krimpenerwaard,27.1
2015,Laarbeek,25.4
2015,Land van Cuijk,0.0
2015,Landerd,19.5
2015,Landgraaf,60.7
2015,Landsmeer,22.7
2015,Langedijk,29.5
2015,Lansingerland,20.1
2015,Laren (NH.),33.3
2015,Leek,33.7
2015,Leerdam,43.2
2015,Leeuwarden,58.7
2015,Leeuwarderadeel,35.5
2015,Leiden,47.9
2015,Leiderdorp,25.6
2015,Leidschendam-Voorburg,38.7
2015,Lelystad,58.9
2015,Lemsterland,0.0
2015,Leudal,25.1
2015,Leusden,18.0
2015,Liesveld,0.0
2015,Lingewaal,23.2
2015,Lingewaard,20.9
2015,Lisse,23.1
2015,Littenseradiel,26.5
2015,Lochem,28.2
2015,Loon op Zand,27.9
2015,Lopik,29.4
2015,Loppersum,38.2
2015,Losser,34.8
2015,Maasdonk,0.0
2015,Maasdriel,25.7
2015,Maasgouw,25.7
2015,Maashorst,0.0
2015,Maassluis,58.3
2015,Maastricht,69.7
2015,Marum,28.3
2015,Medemblik,27.0
2015,Meerssen,27.0
2015,Meierijstad,0.0
2015,Menameradiel,23.1
2015,Menterwolde,41.9
2015,Meppel,33.2
2015,Middelburg (Z.),45.2
2015,Middelharnis,0.0
2015,Midden-Delfland,14.9
2015,Midden-Drenthe,29.3
2015,Midden-Groningen,0.0
2015,Mill en Sint Hubert,21.7
2015,Millingen aan de Rijn,0.0
2015,Moerdijk,28.5
2015,Molenlanden,0.0
2015,Molenwaard,14.1
2015,Montferland,34.1
2015,Montfoort,21.1
2015,Mook en Middelaar,18.3
2015,Muiden,26.7
2015,Naarden,18.6
2015,Neder-Betuwe,22.4
2015,Nederlek,0.0
2015,Nederweert,30.1
2015,Neerijnen,26.2
2015,Niedorp,0.0
2015,Nieuw-Lekkerland,0.0
2015,Nieuwegein,39.0
2015,Nieuwkoop,20.2
2015,Nijkerk,23.6
2015,Nijmegen,59.3
2015,Nissewaard,54.1
2015,Noardeast-Fryslân,0.0
2015,Noord-Beveland,38.2
2015,Noordenveld,32.6
2015,Noordoostpolder,38.6
2015,Noordwijk,25.4
2015,Noordwijkerhout,32.1
2015,"Nuenen, Gerwen en Nederwetten",21.4
2015,Nunspeet,19.2
2015,Nuth,26.4
2015,Oegstgeest,16.7
2015,Oirschot,19.3
2015,Oisterwijk,27.2
2015,Oldambt,54.7
2015,Oldebroek,21.0
2015,Oldenzaal,35.0
2015,Olst-Wijhe,27.1
2015,Ommen,28.9
2015,Onderbanken,42.4
2015,Oost Gelre,20.8
2015,Oosterhout,42.8
2015,Oostflakkee,0.0
2015,Ooststellingwerf,39.0
2015,Oostzaan,21.2
2015,Opmeer,24.1
2015,Opsterland,33.2
2015,Oss,38.6
2015,Oud-Beijerland,18.8
2015,Oude IJsselstreek,36.8
2015,Ouder-Amstel,25.7
2015,Ouderkerk,0.0
2015,Oudewater,23.7
2015,Overbetuwe,25.3
2015,Papendrecht,30.6
2015,Peel en Maas,21.9
2015,Pekela,65.9
2015,Pijnacker-Nootdorp,21.8
2015,Purmerend,41.7
2015,Putten,27.9
2015,Raalte,27.2
2015,Reimerswaal,22.7
2015,Renkum,35.4
2015,Renswoude,13.7
2015,Reusel-De Mierden,28.4
2015,Rheden,48.2
2015,Rhenen,32.1
2015,Ridderkerk,35.6
2015,Rijnwaarden,41.1
2015,Rijnwoude,0.0
2015,Rijssen-Holten,19.6
2015,Rijswijk (ZH.),60.3
2015,Roerdalen,34.4
2015,Roermond,62.5
2015,Roosendaal,50.1
2015,Rotterdam,99.8
2015,Rozendaal,5.3
2015,Rucphen,30.7
2015,Schagen,23.8
2015,Schermer,0.0
2015,Scherpenzeel,18.1
2015,Schiedam,74.1
2015,Schiermonnikoog,5.1
2015,Schijndel,31.9
2015,Schinnen,32.0
2015,Schoonhoven,0.0
2015,Schouwen-Duiveland,30.9
2015,Simpelveld,32.0
2015,Sint Anthonis,22.2
2015,Sint-Michielsgestel,21.0
2015,Sint-Oedenrode,21.5
2015,Sittard-Geleen,53.3
2015,Skarsterlân,0.0
2015,Sliedrecht,33.4
2015,Slochteren,26.7
2015,Sluis,31.8
2015,Smallingerland,43.3
2015,Soest,35.1
2015,Someren,28.0
2015,Son en Breugel,25.7
2015,Spijkenisse,0.0
2015,Stadskanaal,51.2
2015,Staphorst,17.3
2015,Stede Broec,33.5
2015,Steenbergen,32.7
2015,Steenwijkerland,37.9
2015,Stein (L.),31.7
2015,Stichtse Vecht,23.8
2015,Strijen,22.5
2015,Súdwest-Fryslân,40.5
2015,Ten Boer,34.6
2015,Terneuzen,42.1
2015,Terschelling,24.2
2015,Texel,30.5
2015,Teylingen,17.0
2015,Tholen,29.3
2015,Tiel,51.4
2015,Tilburg,56.9
2015,Tubbergen,16.1
2015,Twenterand,31.9
2015,Tynaarlo,22.8
2015,Tytsjerksteradiel,28.3
2015,Ubbergen,0.0
2015,Uden,35.3
2015,Uitgeest,22.2
2015,Uithoorn,39.8
2015,Urk,15.6
2015,Utrecht (gemeente),51.1
2015,Utrechtse Heuvelrug,25.7
2015,Vaals,65.8
2015,Valkenburg aan de Geul,41.0
2015,Valkenswaard,34.4
2015,Veendam,53.5
2015,Veenendaal,39.2
2015,Veere,20.3
2015,Veghel,28.3
2015,Veldhoven,29.5
2015,Velsen,40.3
2015,Venlo,57.2
2015,Venray,44.2
2015,Vianen,31.7
2015,Vijfheerenlanden,0.0
2015,Vlaardingen,70.8
2015,Vlagtwedde,50.3
2015,Vlieland,11.0
2015,Vlissingen,54.0
2015,Vlist,0.0
2015,Voerendaal,31.6
2015,Voorschoten,27.8
2015,Voorst,21.1
2015,Vught,25.4
2015,Waadhoeke,0.0
2015,Waalre,20.9
2015,Waalwijk,33.6
2015,Waddinxveen,24.1
2015,Wageningen,40.1
2015,Wassenaar,32.4
2015,Waterland,20.4
2015,Weert,40.0
2015,Weesp,38.2
2015,Werkendam,19.5
2015,West Betuwe,0.0
2015,West Maas en Waal,25.1
2015,Westerkwartier,0.0
2015,Westerveld,33.6
2015,Westervoort,55.7
2015,Westerwolde,0.0
2015,Westland,28.5
2015,Weststellingwerf,39.5
2015,Westvoorne,30.5
2015,Wierden,21.2
2015,Wieringen,0.0
2015,Wieringermeer,0.0
2015,Wijchen,29.7
2015,Wijdemeren,24.5
2015,Wijk bij Duurstede,24.3
2015,Winsum,32.1
2015,Winterswijk,38.7
2015,Woensdrecht,30.2
2015,Woerden,23.9
2015,Wormerland,34.7
2015,Woudenberg,20.8
2015,Woudrichem,16.8
2015,Zaanstad,50.2
2015,Zaltbommel,24.8
2015,Zandvoort,55.3
2015,Zederik,18.6
2015,Zeevang,26.9
2015,Zeewolde,29.0
2015,Zeist,43.3
2015,Zevenaar,36.0
2015,Zijpe,0.0
2015,Zoetermeer,56.5
2015,Zoeterwoude,18.4
2015,Zuidhorn,20.5
2015,Zuidplas,24.5
2015,Zundert,29.1
2015,Zutphen,51.6
2015,Zwartewaterland,18.0
2015,Zwijndrecht,55.2
2015,Zwolle,38.4
2015,het Bildt,36.0
2016,'s-Gravenhage (gemeente),75.1
2016,'s-Hertogenbosch,42.5
2016,Aa en Hunze,25.6
2016,Aalburg,18.0
2016,Aalsmeer,20.8
2016,Aalten,22.8
2016,Achtkarspelen,39.4
2016,Alblasserdam,25.5
2016,Albrandswaard,21.5
2016,Alkmaar,40.8
2016,Almelo,59.0
2016,Almere,51.8
2016,Alphen aan den Rijn,28.8
2016,Alphen-Chaam,19.2
2016,Altena,0.0
2016,Ameland,16.8
2016,Amersfoort,34.8
2016,Amstelveen,25.5
2016,Amsterdam,84.5
2016,Anna Paulowna,0.0
2016,Apeldoorn,37.0
2016,Appingedam,74.8
2016,Arnhem,65.2
2016,Assen,42.1
2016,Asten,26.3
2016,Baarle-Nassau,23.3
2016,Baarn,30.9
2016,Barendrecht,22.7
2016,Barneveld,18.6
2016,Bedum,34.2
2016,Beek (L.),35.6
2016,Beekdaelen,0.0
2016,Beemster,21.9
2016,Beesel,32.4
2016,Bellingwedde,47.0
2016,Berg en Dal,33.0
2016,Bergambacht,0.0
2016,Bergeijk,20.2
2016,Bergen (L.),28.3
2016,Bergen (NH.),25.6
2016,Bergen op Zoom,53.8
2016,Berkelland,23.9
2016,Bernheze,19.4
2016,Bernisse,0.0
2016,Best,22.0
2016,Beuningen,25.5
2016,Beverwijk,46.6
2016,Binnenmaas,18.7
2016,Bladel,18.6
2016,Blaricum,28.8
2016,Bloemendaal,20.0
2016,Boarnsterhim,0.0
2016,Bodegraven-Reeuwijk,24.8
2016,Boekel,20.7
2016,Borger-Odoorn,31.4
2016,Borne,27.0
2016,Borsele,20.2
2016,Boskoop,0.0
2016,Boxmeer,26.6
2016,Boxtel,33.5
2016,Breda,42.8
2016,Brielle,28.4
2016,Bronckhorst,24.8
2016,Brummen,31.5
2016,Brunssum,62.0
2016,Bunnik,13.9
2016,Bunschoten,20.1
2016,Buren,27.6
2016,Bussum,0.0
2016,Capelle aan den IJssel,67.2
2016,Castricum,18.7
2016,Coevorden,43.9
2016,Cranendonck,30.6
2016,Cromstrijen,17.1
2016,Cuijk,30.7
2016,Culemborg,33.9
2016,Dalfsen,18.0
2016,Dantumadiel,32.6
2016,De Bilt,30.6
2016,De Friese Meren,0.0
2016,De Fryske Marren,32.0
2016,De Marne,43.5
2016,De Ronde Venen,28.2
2016,De Wolden,26.6
2016,Delft,63.7
2016,Delfzijl,63.6
2016,Den Helder,62.1
2016,Deurne,29.7
2016,Deventer,44.7
2016,Diemen,47.1
2016,Dijk en Waard,0.0
2016,Dinkelland,15.6
2016,Dirksland,0.0
2016,Doesburg,58.3
2016,Doetinchem,39.1
2016,Dongen,22.5
2016,Dongeradeel,40.7
2016,Dordrecht,54.9
2016,Drechterland,20.2
2016,Drimmelen,17.5
2016,Dronten,36.3
2016,Druten,29.9
2016,Duiven,28.2
2016,Echt-Susteren,31.7
2016,Edam-Volendam,17.3
2016,Ede,29.2
2016,Eemnes,18.7
2016,Eemsdelta,0.0
2016,Eemsmond,49.6
2016,Eersel,21.3
2016,Eijsden-Margraten,21.3
2016,Eindhoven,55.2
2016,Elburg,22.4
2016,Emmen,51.1
2016,Enkhuizen,41.3
2016,Enschede,69.1
2016,Epe,31.4
2016,Ermelo,22.2
2016,Etten-Leur,33.3
2016,Ferwerderadiel,24.8
2016,Franekeradeel,36.7
2016,Gaasterlân-Sleat,0.0
2016,Geertruidenberg,27.8
2016,Geldermalsen,22.1
2016,Geldrop-Mierlo,38.2
2016,Gemert-Bakel,26.8
2016,Gennep,29.6
2016,Giessenlanden,18.5
2016,Gilze en Rijen,34.6
2016,Goedereede,0.0
2016,Goeree-Overflakkee,21.5
2016,Goes,34.0
2016,Goirle,23.2
2016,Gooise Meren,22.8
2016,Gorinchem,42.3
2016,Gouda,45.0
2016,Graafstroom,0.0
2016,Graft-De Rijp,0.0
2016,Grave,26.5
2016,Groesbeek,0.0
2016,Groningen (gemeente),71.7
2016,Grootegast,27.5
2016,Gulpen-Wittem,25.3
2016,Haaksbergen,21.7
2016,Haaren,16.5
2016,Haarlem,40.4
2016,Haarlemmerliede en Spaarnwoude,27.3
2016,Haarlemmermeer,24.2
2016,Halderberge,27.0
2016,Hardenberg,23.8
2016,Harderwijk,34.1
2016,Hardinxveld-Giessendam,16.6
2016,Haren,21.5
2016,Harenkarspel,0.0
2016,Harlingen,43.5
2016,Hattem,22.9
2016,Heemskerk,41.5
2016,Heemstede,15.6
2016,Heerde,18.0
2016,Heerenveen,33.3
2016,Heerhugowaard,30.9
2016,Heerlen,91.7
2016,Heeze-Leende,16.5
2016,Heiloo,16.5
2016,Hellendoorn,23.5
2016,Hellevoetsluis,39.2
2016,Helmond,52.2
2016,Hendrik-Ido-Ambacht,22.5
2016,Hengelo (O.),45.3
2016,Het Hogeland,0.0
2016,Heumen,23.5
2016,Heusden,28.1
2016,Hillegom,27.6
2016,Hilvarenbeek,22.4
2016,Hilversum,37.2
2016,Hoeksche Waard,0.0
2016,Hof van Twente,24.6
2016,Hollands Kroon,29.5
2016,Hoogeveen,42.3
2016,Hoogezand-Sappemeer,64.8
2016,Hoorn,46.1
2016,Horst aan de Maas,21.7
2016,Houten,19.0
2016,Huizen,32.7
2016,Hulst,26.7
2016,IJsselstein,32.5
2016,Kaag en Braassem,22.1
2016,Kampen,28.5
2016,Kapelle,23.2
2016,Katwijk,24.6
2016,Kerkrade,82.3
2016,Koggenland,20.1
2016,Kollumerland en Nieuwkruisland,32.5
2016,Korendijk,12.1
2016,Krimpen aan den IJssel,32.7
2016,Krimpenerwaard,26.0
2016,Laarbeek,25.3
2016,Land van Cuijk,0.0
2016,Landerd,16.1
2016,Landgraaf,59.6
2016,Landsmeer,21.6
2016,Langedijk,29.1
2016,Lansingerland,19.6
2016,Laren (NH.),27.3
2016,Leek,31.2
2016,Leerdam,40.7
2016,Leeuwarden,56.3
2016,Leeuwarderadeel,32.6
2016,Leiden,48.1
2016,Leiderdorp,25.6
2016,Leidschendam-Voorburg,40.1
2016,Lelystad,57.1
2016,Lemsterland,0.0
2016,Leudal,24.1
2016,Leusden,19.4
2016,Liesveld,0.0
2016,Lingewaal,26.1
2016,Lingewaard,20.1
2016,Lisse,21.8
2016,Littenseradiel,25.6
2016,Lochem,25.4
2016,Loon op Zand,29.0
2016,Lopik,29.3
2016,Loppersum,41.5
2016,Losser,36.3
2016,Maasdonk,0.0
2016,Maasdriel,23.2
2016,Maasgouw,22.2
2016,Maashorst,0.0
2016,Maassluis,57.6
2016,Maastricht,66.0
2016,Marum,28.3
2016,Medemblik,26.2
2016,Meerssen,26.7
2016,Meierijstad,0.0
2016,Menameradiel,25.3
2016,Menterwolde,45.4
2016,Meppel,32.2
2016,Middelburg (Z.),44.9
2016,Middelharnis,0.0
2016,Midden-Delfland,15.0
2016,Midden-Drenthe,27.4
2016,Midden-Groningen,0.0
2016,Mill en Sint Hubert,21.1
2016,Millingen aan de Rijn,0.0
2016,Moerdijk,27.6
2016,Molenlanden,0.0
2016,Molenwaard,17.9
2016,Montferland,34.3
2016,Montfoort,22.0
2016,Mook en Middelaar,20.0
2016,Muiden,0.0
2016,Naarden,0.0
2016,Neder-Betuwe,22.9
2016,Nederlek,0.0
2016,Nederweert,27.4
2016,Neerijnen,24.2
2016,Niedorp,0.0
2016,Nieuw-Lekkerland,0.0
2016,Nieuwegein,39.6
2016,Nieuwkoop,18.6
2016,Nijkerk,21.1
2016,Nijmegen,57.5
2016,Nissewaard,54.7
2016,Noardeast-Fryslân,0.0
2016,Noord-Beveland,32.9
2016,Noordenveld,32.3
2016,Noordoostpolder,37.3
2016,Noordwijk,22.6
2016,Noordwijkerhout,23.9
2016,"Nuenen, Gerwen en Nederwetten",23.5
2016,Nunspeet,19.4
2016,Nuth,28.2
2016,Oegstgeest,18.0
2016,Oirschot,19.4
2016,Oisterwijk,27.3
2016,Oldambt,55.6
2016,Oldebroek,19.4
2016,Oldenzaal,32.4
2016,Olst-Wijhe,27.4
2016,Ommen,27.8
2016,Onderbanken,43.3
2016,Oost Gelre,19.2
2016,Oosterhout,42.6
2016,Oostflakkee,0.0
2016,Ooststellingwerf,39.8
2016,Oostzaan,25.2
2016,Opmeer,19.7
2016,Opsterland,33.5
2016,Oss,37.7
2016,Oud-Beijerland,19.6
2016,Oude IJsselstreek,36.9
2016,Ouder-Amstel,29.5
2016,Ouderkerk,0.0
2016,Oudewater,25.6
2016,Overbetuwe,22.8
2016,Papendrecht,33.1
2016,Peel en Maas,21.3
2016,Pekela,70.0
2016,Pijnacker-Nootdorp,20.8
2016,Purmerend,41.5
2016,Putten,23.4
2016,Raalte,26.3
2016,Reimerswaal,23.6
2016,Renkum,34.2
2016,Renswoude,14.0
2016,Reusel-De Mierden,21.6
2016,Rheden,47.9
2016,Rhenen,29.6
2016,Ridderkerk,36.9
2016,Rijnwaarden,41.8
2016,Rijnwoude,0.0
2016,Rijssen-Holten,17.3
2016,Rijswijk (ZH.),61.8
2016,Roerdalen,32.0
2016,Roermond,60.2
2016,Roosendaal,52.0
2016,Rotterdam,99.1
2016,Rozendaal,6.8
2016,Rucphen,29.9
2016,Schagen,22.8
2016,Schermer,0.0
2016,Scherpenzeel,17.2
2016,Schiedam,72.6
2016,Schiermonnikoog,9.0
2016,Schijndel,32.0
2016,Schinnen,29.9
2016,Schoonhoven,0.0
2016,Schouwen-Duiveland,27.6
2016,Simpelveld,30.0
2016,Sint Anthonis,22.4
2016,Sint-Michielsgestel,21.1
2016,Sint-Oedenrode,18.2
2016,Sittard-Geleen,52.5
2016,Skarsterlân,0.0
2016,Sliedrecht,35.0
2016,Slochteren,26.9
2016,Sluis,27.9
2016,Smallingerland,43.3
2016,Soest,34.8
2016,Someren,29.3
2016,Son en Breugel,24.5
2016,Spijkenisse,0.0
2016,Stadskanaal,50.7
2016,Staphorst,12.6
2016,Stede Broec,33.1
2016,Steenbergen,32.8
2016,Steenwijkerland,31.6
2016,Stein (L.),29.1
2016,Stichtse Vecht,22.4
2016,Strijen,22.1
2016,Súdwest-Fryslân,36.9
2016,Ten Boer,34.7
2016,Terneuzen,41.8
2016,Terschelling,25.6
2016,Texel,31.7
2016,Teylingen,18.8
2016,Tholen,28.6
2016,Tiel,48.3
2016,Tilburg,57.1
2016,Tubbergen,14.1
2016,Twenterand,30.6
2016,Tynaarlo,22.6
2016,Tytsjerksteradiel,25.8
2016,Ubbergen,0.0
2016,Uden,33.4
2016,Uitgeest,19.0
2016,Uithoorn,37.9
2016,Urk,13.7
2016,Utrecht (gemeente),50.5
2016,Utrechtse Heuvelrug,25.3
2016,Vaals,69.3
2016,Valkenburg aan de Geul,36.8
2016,Valkenswaard,33.5
2016,Veendam,51.2
2016,Veenendaal,36.9
2016,Veere,18.7
2016,Veghel,25.7
2016,Veldhoven,30.1
2016,Velsen,40.8
2016,Venlo,56.0
2016,Venray,41.7
2016,Vianen,34.6
2016,Vijfheerenlanden,0.0
2016,Vlaardingen,73.2
2016,Vlagtwedde,44.6
2016,Vlieland,6.2
2016,Vlissingen,54.5
2016,Vlist,0.0
2016,Voerendaal,31.4
2016,Voorschoten,26.5
2016,Voorst,21.2
2016,Vught,22.7
2016,Waadhoeke,0.0
2016,Waalre,23.2
2016,Waalwijk,31.8
2016,Waddinxveen,26.8
2016,Wageningen,36.9
2016,Wassenaar,31.6
2016,Waterland,17.2
2016,Weert,38.4
2016,Weesp,38.3
2016,Werkendam,20.8
2016,West Betuwe,0.0
2016,West Maas en Waal,26.1
2016,Westerkwartier,0.0
2016,Westerveld,28.4
2016,Westervoort,56.9
2016,Westerwolde,0.0
2016,Westland,27.6
2016,Weststellingwerf,37.1
2016,Westvoorne,31.7
2016,Wierden,19.6
2016,Wieringen,0.0
2016,Wieringermeer,0.0
2016,Wijchen,27.2
2016,Wijdemeren,21.2
2016,Wijk bij Duurstede,22.3
2016,Winsum,29.6
2016,Winterswijk,37.6
2016,Woensdrecht,30.7
2016,Woerden,24.2
2016,Wormerland,34.2
2016,Woudenberg,19.0
2016,Woudrichem,18.2
2016,Zaanstad,50.4
2016,Zaltbommel,25.0
2016,Zandvoort,50.2
2016,Zederik,15.3
2016,Zeevang,0.0
2016,Zeewolde,32.3
2016,Zeist,43.0
2016,Zevenaar,36.2
2016,Zijpe,0.0
2016,Zoetermeer,56.0
2016,Zoeterwoude,20.6
2016,Zuidhorn,20.4
2016,Zuidplas,24.6
2016,Zundert,29.7
2016,Zutphen,50.7
2016,Zwartewaterland,18.6
2016,Zwijndrecht,57.8
2016,Zwolle,37.2
2016,het Bildt,36.4
2017,'s-Gravenhage (gemeente),70.6
2017,'s-Hertogenbosch,41.9
2017,Aa en Hunze,27.7
2017,Aalburg,17.3
2017,Aalsmeer,18.9
2017,Aalten,20.5
2017,Achtkarspelen,35.8
2017,Alblasserdam,26.5
2017,Albrandswaard,21.1
2017,Alkmaar,40.0
2017,Almelo,56.2
2017,Almere,49.6
2017,Alphen aan den Rijn,27.1
2017,Alphen-Chaam,24.6
2017,Altena,0.0
2017,Ameland,13.5
2017,Amersfoort,34.1
2017,Amstelveen,26.9
2017,Amsterdam,79.9
2017,Anna Paulowna,0.0
2017,Apeldoorn,36.9
2017,Appingedam,72.0
2017,Arnhem,65.1
2017,Assen,42.6
2017,Asten,23.1
2017,Baarle-Nassau,29.9
2017,Baarn,27.3
2017,Barendrecht,22.2
2017,Barneveld,16.8
2017,Bedum,30.1
2017,Beek (L.),38.8
2017,Beekdaelen,0.0
2017,Beemster,22.2
2017,Beesel,30.2
2017,Bellingwedde,48.0
2017,Berg en Dal,32.6
2017,Bergambacht,0.0
2017,Bergeijk,20.1
2017,Bergen (L.),31.7
2017,Bergen (NH.),26.4
2017,Bergen op Zoom,51.2
2017,Berkelland,24.0
2017,Bernheze,20.2
2017,Bernisse,0.0
2017,Best,22.5
2017,Beuningen,27.7
2017,Beverwijk,47.4
2017,Binnenmaas,20.3
2017,Bladel,22.4
2017,Blaricum,24.6
2017,Bloemendaal,19.3
2017,Boarnsterhim,0.0
2017,Bodegraven-Reeuwijk,23.8
2017,Boekel,19.9
2017,Borger-Odoorn,29.4
2017,Borne,25.1
2017,Borsele,22.2
2017,Boskoop,0.0
2017,Boxmeer,26.8
2017,Boxtel,32.9
2017,Breda,40.0
2017,Brielle,26.1
2017,Bronckhorst,21.6
2017,Brummen,30.5
2017,Brunssum,58.5
2017,Bunnik,11.9
2017,Bunschoten,17.2
2017,Buren,27.0
2017,Bussum,0.0
2017,Capelle aan den IJssel,62.5
2017,Castricum,18.2
2017,Coevorden,44.3
2017,Cranendonck,25.9
2017,Cromstrijen,16.1
2017,Cuijk,31.4
2017,Culemborg,32.5
2017,Dalfsen,14.9
2017,Dantumadiel,29.0
2017,De Bilt,28.1
2017,De Friese Meren,0.0
2017,De Fryske Marren,29.2
2017,De Marne,37.8
2017,De Ronde Venen,25.2
2017,De Wolden,25.0
2017,Delft,61.9
2017,Delfzijl,67.9
2017,Den Helder,59.9
2017,Deurne,26.1
2017,Deventer,43.2
2017,Diemen,44.1
2017,Dijk en Waard,0.0
2017,Dinkelland,16.0
2017,Dirksland,0.0
2017,Doesburg,55.4
2017,Doetinchem,38.8
2017,Dongen,23.1
2017,Dongeradeel,39.7
2017,Dordrecht,52.8
2017,Drechterland,20.4
2017,Drimmelen,18.0
2017,Dronten,36.0
2017,Druten,26.8
2017,Duiven,28.4
2017,Echt-Susteren,31.2
2017,Edam-Volendam,18.1
2017,Ede,28.3
2017,Eemnes,16.6
2017,Eemsdelta,0.0
2017,Eemsmond,48.8
2017,Eersel,19.5
2017,Eijsden-Margraten,17.6
2017,Eindhoven,53.1
2017,Elburg,22.8
2017,Emmen,50.3
2017,Enkhuizen,39.1
2017,Enschede,67.3
2017,Epe,31.0
2017,Ermelo,24.2
2017,Etten-Leur,34.3
2017,Ferwerderadiel,28.4
2017,Franekeradeel,35.1
2017,Gaasterlân-Sleat,0.0
2017,Geertruidenberg,24.1
2017,Geldermalsen,19.5
2017,Geldrop-Mierlo,36.7
2017,Gemert-Bakel,26.1
2017,Gennep,30.2
2017,Giessenlanden,18.7
2017,Gilze en Rijen,34.7
2017,Goedereede,0.0
2017,Goeree-Overflakkee,22.4
2017,Goes,32.7
2017,Goirle,23.8
2017,Gooise Meren,22.0
2017,Gorinchem,42.5
2017,Gouda,45.2
2017,Graafstroom,0.0
2017,Graft-De Rijp,0.0
2017,Grave,28.8
2017,Groesbeek,0.0
2017,Groningen (gemeente),71.3
2017,Grootegast,21.3
2017,Gulpen-Wittem,28.8
2017,Haaksbergen,23.3
2017,Haaren,16.1
2017,Haarlem,39.5
2017,Haarlemmerliede en Spaarnwoude,27.3
2017,Haarlemmermeer,25.0
2017,Halderberge,38.2
2017,Hardenberg,24.2
2017,Harderwijk,32.7
2017,Hardinxveld-Giessendam,17.4
2017,Haren,20.7
2017,Harenkarspel,0.0
2017,Harlingen,44.6
2017,Hattem,22.7
2017,Heemskerk,42.3
2017,Heemstede,15.3
2017,Heerde,20.5
2017,Heerenveen,32.0
2017,Heerhugowaard,30.2
2017,Heerlen,90.1
2017,Heeze-Leende,14.5
2017,Heiloo,13.9
2017,Hellendoorn,22.8
2017,Hellevoetsluis,40.8
2017,Helmond,48.6
2017,Hendrik-Ido-Ambacht,21.5
2017,Hengelo (O.),46.3
2017,Het Hogeland,0.0
2017,Heumen,21.3
2017,Heusden,25.7
2017,Hillegom,28.2
2017,Hilvarenbeek,20.2
2017,Hilversum,37.1
2017,Hoeksche Waard,0.0
2017,Hof van Twente,22.5
2017,Hollands Kroon,28.3
2017,Hoogeveen,40.7
2017,Hoogezand-Sappemeer,68.4
2017,Hoorn,44.3
2017,Horst aan de Maas,17.3
2017,Houten,19.6
2017,Huizen,34.2
2017,Hulst,23.4
2017,IJsselstein,30.5
2017,Kaag en Braassem,23.1
2017,Kampen,23.9
2017,Kapelle,20.7
2017,Katwijk,23.3
2017,Kerkrade,77.4
2017,Koggenland,20.3
2017,Kollumerland en Nieuwkruisland,32.0
2017,Korendijk,16.5
2017,Krimpen aan den IJssel,31.7
2017,Krimpenerwaard,24.6
2017,Laarbeek,22.9
2017,Land van Cuijk,0.0
2017,Landerd,21.1
2017,Landgraaf,57.4
2017,Landsmeer,27.1
2017,Langedijk,29.9
2017,Lansingerland,19.8
2017,Laren (NH.),26.2
2017,Leek,31.4
2017,Leerdam,39.9
2017,Leeuwarden,56.9
2017,Leeuwarderadeel,33.5
2017,Leiden,49.9
2017,Leiderdorp,23.7
2017,Leidschendam-Voorburg,39.7
2017,Lelystad,56.4
2017,Lemsterland,0.0
2017,Leudal,22.9
2017,Leusden,18.4
2017,Liesveld,0.0
2017,Lingewaal,29.4
2017,Lingewaard,20.5
2017,Lisse,21.8
2017,Littenseradiel,24.6
2017,Lochem,25.4
2017,Loon op Zand,29.7
2017,Lopik,24.5
2017,Loppersum,40.1
2017,Losser,31.1
2017,Maasdonk,0.0
2017,Maasdriel,23.8
2017,Maasgouw,23.6
2017,Maashorst,0.0
2017,Maassluis,55.7
2017,Maastricht,64.0
2017,Marum,21.0
2017,Medemblik,25.3
2017,Meerssen,23.4
2017,Meierijstad,23.3
2017,Menameradiel,24.3
2017,Menterwolde,43.0
2017,Meppel,32.0
2017,Middelburg (Z.),44.3
2017,Middelharnis,0.0
2017,Midden-Delfland,15.7
2017,Midden-Drenthe,27.3
2017,Midden-Groningen,0.0
2017,Mill en Sint Hubert,21.4
2017,Millingen aan de Rijn,0.0
2017,Moerdijk,28.7
2017,Molenlanden,0.0
2017,Molenwaard,17.7
2017,Montferland,32.1
2017,Montfoort,19.2
2017,Mook en Middelaar,25.1
2017,Muiden,0.0
2017,Naarden,0.0
2017,Neder-Betuwe,21.0
2017,Nederlek,0.0
2017,Nederweert,29.1
2017,Neerijnen,23.2
2017,Niedorp,0.0
2017,Nieuw-Lekkerland,0.0
2017,Nieuwegein,39.8
2017,Nieuwkoop,18.9
2017,Nijkerk,20.7
2017,Nijmegen,55.2
2017,Nissewaard,53.5
2017,Noardeast-Fryslân,0.0
2017,Noord-Beveland,34.2
2017,Noordenveld,31.9
2017,Noordoostpolder,37.8
2017,Noordwijk,23.6
2017,Noordwijkerhout,24.5
2017,"Nuenen, Gerwen en Nederwetten",25.2
2017,Nunspeet,19.0
2017,Nuth,25.4
2017,Oegstgeest,19.9
2017,Oirschot,15.7
2017,Oisterwijk,22.8
2017,Oldambt,55.2
2017,Oldebroek,16.4
